S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 f1 	 f2 (first line is initial values + initially vaccianted)
6558205.826889 	 25556.769953 	 12347.082784 	 24680.020137 	 6711.996908 	 6560.276622 	 51.129679 	 49.403926 	 16061.366901 	 125.179560 	 120.954439 	 931.973899 	 0.000000 	 0.000000 	 0.000000 	 734740.398408 	 31283.211554 	 42574.408342 	 143514.223842 	 70525.333870
6558205.826889 	 25556.769953 	 12347.082784 	 24680.020137 	 6711.996908 	 6560.276622 	 51.129679 	 49.403926 	 16061.366901 	 125.179560 	 120.954439 	 931.973899 	 0.000000 	 0.000000 	 0.000000 	 734740.398408 	 31283.211554 	 42574.408342 	 5090.426459 	 1957.337070
6557002.262748 	 25731.409689 	 12442.197256 	 24890.949809 	 6696.356320 	 6521.097467 	 50.015888 	 47.523174 	 16068.403139 	 125.210388 	 120.960371 	 928.761943 	 0.085123 	 0.052016 	 8.281499 	 734954.075987 	 31524.440880 	 42887.916303 	 5090.426459 	 1957.337070
6555798.693085 	 25906.124944 	 12537.307354 	 25101.826075 	 6680.632720 	 6483.886619 	 48.963692 	 45.738394 	 16073.409811 	 125.187043 	 120.875505 	 925.627034 	 0.168377 	 0.102871 	 16.552702 	 735167.763783 	 31765.631967 	 43201.508024 	 5090.426459 	 1957.337070
6554595.157314 	 26080.914265 	 12632.413148 	 25312.649082 	 6664.827750 	 6448.509517 	 47.969900 	 44.044834 	 16076.521164 	 125.113569 	 120.706269 	 922.565369 	 0.249769 	 0.152553 	 24.813317 	 735381.426613 	 32006.785384 	 43515.180184 	 5090.426459 	 1957.337070
6553391.692213 	 26255.776235 	 12727.514709 	 25523.418967 	 6648.943007 	 6414.840732 	 47.031487 	 42.437978 	 16077.862352 	 124.993772 	 120.458738 	 919.573369 	 0.329306 	 0.201054 	 33.063073 	 735595.031649 	 32247.901733 	 43828.929625 	 5090.426459 	 1957.337070
6552190.021252 	 26430.716287 	 12822.615408 	 25734.142496 	 6632.981752 	 6381.069687 	 46.137074 	 40.910231 	 16077.547940 	 124.831229 	 120.138642 	 916.647665 	 0.406998 	 0.248367 	 41.301726 	 735808.548255 	 32488.981647 	 44142.753344 	 5090.426459 	 1957.337070
6551020.578819 	 26605.856901 	 12917.775328 	 25944.938039 	 6616.975969 	 6317.477075 	 45.134686 	 39.399545 	 16074.780879 	 124.624757 	 119.749626 	 913.784734 	 0.482858 	 0.294487 	 49.528956 	 736021.942117 	 32730.026754 	 44456.648472 	 5090.426459 	 1957.337070
6549851.313335 	 26781.068410 	 13012.932222 	 26155.678853 	 6600.894389 	 6256.863157 	 44.186737 	 37.965947 	 16068.995168 	 124.374148 	 119.295479 	 910.980099 	 0.556895 	 0.339412 	 57.744156 	 736235.160928 	 32971.038424 	 44770.612240 	 5090.426459 	 1957.337070
6548682.272830 	 26956.349622 	 13108.086191 	 26366.365145 	 6584.738459 	 6199.035615 	 43.290327 	 36.605581 	 16060.393207 	 124.082898 	 118.781209 	 908.229346 	 0.629120 	 0.383142 	 65.946692 	 736448.151404 	 33212.017199 	 45084.642012 	 5090.426459 	 1957.337070
6547513.502052 	 27131.699370 	 13203.237330 	 26576.997113 	 6568.509584 	 6143.814710 	 42.442713 	 35.314786 	 16049.164183 	 123.754294 	 118.211541 	 905.528365 	 0.699548 	 0.425677 	 74.135970 	 736660.863833 	 33452.963651 	 45398.735281 	 5090.426459 	 1957.337070
6546346.720953 	 27307.123516 	 13298.389142 	 26787.581807 	 6552.210813 	 6089.351529 	 41.632639 	 34.086679 	 16035.480730 	 123.391404 	 117.590920 	 902.873336 	 0.768192 	 0.467021 	 82.311431 	 736873.251846 	 33693.878377 	 45712.889664 	 5090.426459 	 1957.337070
6545195.385008 	 27482.677537 	 13393.569244 	 26998.173674 	 6535.856743 	 6022.504850 	 40.790548 	 32.891560 	 16019.024051 	 122.994636 	 116.922562 	 900.260506 	 0.835069 	 0.507179 	 90.472503 	 737085.268932 	 33934.762512 	 46027.102887 	 5090.426459 	 1957.337070
6544044.424479 	 27658.297828 	 13488.747258 	 27208.710723 	 6519.433430 	 5958.600227 	 39.993622 	 31.757478 	 15999.657769 	 122.565201 	 116.209824 	 897.685819 	 0.900196 	 0.546158 	 98.618493 	 737296.861745 	 34175.616983 	 46341.372768 	 5090.426459 	 1957.337070
6542893.881554 	 27833.983367 	 13583.923286 	 27419.193169 	 6502.942142 	 5897.452794 	 39.239426 	 30.681360 	 15977.580500 	 122.105921 	 115.456529 	 895.145418 	 0.963589 	 0.583964 	 106.748723 	 737507.978666 	 34416.442361 	 46655.697231 	 5090.426459 	 1957.337070
6541743.795465 	 28009.733150 	 13679.097424 	 27629.621221 	 6486.384112 	 5838.889586 	 38.525659 	 29.660292 	 15952.978071 	 121.619445 	 114.666276 	 892.635736 	 1.025267 	 0.620608 	 114.862557 	 737718.571596 	 34657.239234 	 46970.074303 	 5090.426459 	 1957.337070
6540595.129695 	 28185.550197 	 13774.271717 	 27839.999023 	 6469.761457 	 5781.820130 	 37.845243 	 28.689555 	 15926.022025 	 121.108246 	 113.842448 	 890.153478 	 1.085250 	 0.656099 	 122.959395 	 737928.595725 	 34898.008208 	 47284.502107 	 5090.426459 	 1957.337070
6539455.324564 	 28361.465810 	 13869.462006 	 28050.357944 	 6453.082582 	 5718.924195 	 37.158179 	 27.751416 	 15896.607674 	 120.573242 	 112.987671 	 887.695493 	 1.143559 	 0.690449 	 131.038648 	 738138.007523 	 35138.750190 	 47598.978855 	 5090.426459 	 1957.337070
6538316.063886 	 28537.443355 	 13964.650920 	 28260.662448 	 6436.340301 	 5658.611223 	 36.507524 	 26.861244 	 15864.726849 	 120.015765 	 112.104598 	 885.258560 	 1.200215 	 0.723671 	 139.099674 	 738346.760958 	 35379.465971 	 47913.502838 	 5090.426459 	 1957.337070
6537177.381415 	 28713.481937 	 14059.838552 	 28470.912745 	 6419.535724 	 5600.722073 	 35.891304 	 26.016616 	 15830.552260 	 119.438011 	 111.196105 	 882.839659 	 1.255240 	 0.755777 	 147.141856 	 738554.812149 	 35620.156150 	 48228.072426 	 5090.426459 	 1957.337070
6536039.308462 	 28889.580683 	 14155.024993 	 28681.109041 	 6402.669935 	 5545.107748 	 35.307650 	 25.215231 	 15794.245573 	 118.842040 	 110.264891 	 880.436016 	 1.308657 	 0.786782 	 155.164614 	 738762.120280 	 35860.821333 	 48542.686073 	 5090.426459 	 1957.337070
6534902.408805 	 29065.741114 	 14250.211496 	 28891.253895 	 6385.744508 	 5491.092972 	 34.751900 	 24.453738 	 15755.956776 	 118.229773 	 109.313489 	 878.045087 	 1.360489 	 0.816701 	 163.167403 	 738968.647407 	 36101.462140 	 48857.342308 	 5090.426459 	 1957.337070
