t 	 H 	 Rt 	 N 	 N_obs 	 Rt_TTI_corrected
196.800000 	 0.003497 	 1.863581 	 23114.336462 	 23061.641317 	 2.242846
197.000000 	 0.003503 	 1.882603 	 23112.278740 	 23061.641317 	 2.262846
197.200000 	 0.003509 	 1.882603 	 23119.344903 	 23081.666735 	 2.262725
197.400000 	 0.003516 	 1.882603 	 23124.216015 	 23081.666735 	 2.262725
197.600000 	 0.003522 	 1.882603 	 23127.000112 	 23081.666735 	 2.262725
197.800000 	 0.003528 	 1.882603 	 23127.797903 	 23081.666735 	 2.262725
198.000000 	 0.003535 	 1.901627 	 23127.284847 	 23081.666735 	 2.282725
198.200000 	 0.003541 	 1.901627 	 23135.708144 	 23099.524472 	 2.282616
198.400000 	 0.003548 	 1.901627 	 23141.847620 	 23099.524472 	 2.282616
198.600000 	 0.003555 	 1.901627 	 23145.816925 	 23099.524472 	 2.282616
198.800000 	 0.003562 	 1.901627 	 23147.721992 	 23099.524472 	 2.282616
199.000000 	 0.003569 	 1.920651 	 23148.238374 	 23099.524472 	 2.302616
199.200000 	 0.003576 	 1.920651 	 23157.534413 	 23113.366128 	 2.302532
199.400000 	 0.003583 	 1.920651 	 23164.486759 	 23113.366128 	 2.302532
199.600000 	 0.003590 	 1.920651 	 23169.212700 	 23113.366128 	 2.302532
199.800000 	 0.003597 	 1.920651 	 23171.821554 	 23113.366128 	 2.302532
200.000000 	 0.003604 	 1.939675 	 23172.987258 	 23113.366128 	 2.322532
200.200000 	 0.003610 	 1.939675 	 23182.797754 	 23128.930477 	 2.322436
200.400000 	 0.003617 	 1.939675 	 23190.225002 	 23128.930477 	 2.322436
200.600000 	 0.003624 	 1.939675 	 23195.388541 	 23128.930477 	 2.322436
200.800000 	 0.003631 	 1.939675 	 23198.399781 	 23128.930477 	 2.322436
201.000000 	 0.003638 	 1.949364 	 23199.651475 	 23128.930477 	 2.332622
201.200000 	 0.003645 	 1.949364 	 23204.287190 	 23148.354115 	 2.332502
201.400000 	 0.003652 	 1.949364 	 23206.782879 	 23148.354115 	 2.332502
201.600000 	 0.003659 	 1.949364 	 23207.241366 	 23148.354115 	 2.332502
201.800000 	 0.003666 	 1.949364 	 23205.758518 	 23148.354115 	 2.332502
202.000000 	 0.003673 	 1.968389 	 23202.986242 	 23148.354115 	 2.352502
202.200000 	 0.003680 	 1.968389 	 23208.834294 	 23171.046606 	 2.352362
202.400000 	 0.003687 	 1.968389 	 23212.448557 	 23171.046606 	 2.352362
202.600000 	 0.003694 	 1.968389 	 23213.937849 	 23171.046606 	 2.352362
202.800000 	 0.003700 	 1.968389 	 23213.403617 	 23171.046606 	 2.352362
203.000000 	 0.003707 	 1.987415 	 23211.498167 	 23171.046606 	 2.372362
203.200000 	 0.003715 	 1.987415 	 23218.103178 	 23190.291254 	 2.372242
203.400000 	 0.003722 	 1.987415 	 23222.354645 	 23190.291254 	 2.372242
203.600000 	 0.003730 	 1.987415 	 23224.367275 	 23190.291254 	 2.372242
203.800000 	 0.003737 	 1.987415 	 23224.248629 	 23190.291254 	 2.372242
204.000000 	 0.003745 	 1.995174 	 23222.324381 	 23190.291254 	 2.380397
204.200000 	 0.003751 	 1.995174 	 23222.624997 	 23202.612132 	 2.380320
204.400000 	 0.003758 	 1.995174 	 23220.857372 	 23202.612132 	 2.380320
204.600000 	 0.003765 	 1.995174 	 23217.117415 	 23202.612132 	 2.380320
204.800000 	 0.003772 	 1.995174 	 23211.494585 	 23202.612132 	 2.380320
205.000000 	 0.003779 	 2.014201 	 23204.620055 	 23202.612132 	 2.400320
205.200000 	 0.003785 	 2.014201 	 23206.138852 	 23213.497903 	 2.400252
205.400000 	 0.003792 	 2.014201 	 23205.478417 	 23213.497903 	 2.400252
205.600000 	 0.003799 	 2.014201 	 23202.741885 	 23213.497903 	 2.400252
205.800000 	 0.003806 	 2.014201 	 23198.025442 	 23213.497903 	 2.400252
206.000000 	 0.003813 	 2.021413 	 23191.624485 	 23213.497903 	 2.407833
206.200000 	 0.003819 	 2.021413 	 23187.215179 	 23216.732364 	 2.407812
206.400000 	 0.003825 	 2.021413 	 23180.878184 	 23216.732364 	 2.407812
206.600000 	 0.003831 	 2.021413 	 23172.699659 	 23216.732364 	 2.407812
206.800000 	 0.003837 	 2.021413 	 23162.760008 	 23216.732364 	 2.407812
207.000000 	 0.003843 	 2.040440 	 23151.671708 	 23216.732364 	 2.427812
207.200000 	 0.003849 	 2.040440 	 23148.891655 	 23209.703627 	 2.427857
207.400000 	 0.003855 	 2.040440 	 23144.039494 	 23209.703627 	 2.427857
207.600000 	 0.003861 	 2.040440 	 23137.210945 	 23209.703627 	 2.427857
207.800000 	 0.003867 	 2.040440 	 23128.495316 	 23209.703627 	 2.427857
208.000000 	 0.003873 	 2.047010 	 23118.159691 	 23209.703627 	 2.434762
208.200000 	 0.003879 	 2.047010 	 23109.490994 	 23192.470567 	 2.434871
208.400000 	 0.003885 	 2.047010 	 23098.990497 	 23192.470567 	 2.434871
208.600000 	 0.003891 	 2.047010 	 23086.737861 	 23192.470567 	 2.434871
208.800000 	 0.003897 	 2.047010 	 23072.807463 	 23192.470567 	 2.434871
209.000000 	 0.003903 	 2.066037 	 23057.795482 	 23192.470567 	 2.454871
209.200000 	 0.003908 	 2.066037 	 23050.965792 	 23164.391836 	 2.455050
209.400000 	 0.003914 	 2.066037 	 23042.140881 	 23164.391836 	 2.455050
209.600000 	 0.003920 	 2.066037 	 23031.411320 	 23164.391836 	 2.455050
209.800000 	 0.003925 	 2.066037 	 23018.861651 	 23164.391836 	 2.455050
210.000000 	 0.003931 	 2.071870 	 23004.730613 	 23164.391836 	 2.461182
210.200000 	 0.003936 	 2.071870 	 22992.412668 	 23125.724455 	 2.461428
210.400000 	 0.003941 	 2.071870 	 22979.413428 	 23125.724455 	 2.461428
210.600000 	 0.003946 	 2.071870 	 22965.755560 	 23125.724455 	 2.461428
210.800000 	 0.003950 	 2.071870 	 22951.460124 	 23125.724455 	 2.461428
211.000000 	 0.003955 	 2.090895 	 22937.064884 	 23125.724455 	 2.481428
211.200000 	 0.003961 	 2.090895 	 22931.641069 	 23077.100108 	 2.481739
211.400000 	 0.003966 	 2.090895 	 22925.139574 	 23077.100108 	 2.481739
211.600000 	 0.003971 	 2.090895 	 22917.609466 	 23077.100108 	 2.481739
211.800000 	 0.003977 	 2.090895 	 22909.096525 	 23077.100108 	 2.481739
212.000000 	 0.003982 	 2.096158 	 22899.785933 	 23077.100108 	 2.487272
212.200000 	 0.003986 	 2.096158 	 22892.206850 	 23020.419431 	 2.487635
212.400000 	 0.003991 	 2.096158 	 22883.628438 	 23020.419431 	 2.487635
212.600000 	 0.003995 	 2.096158 	 22874.094512 	 23020.419431 	 2.487635
212.800000 	 0.004000 	 2.096158 	 22863.645963 	 23020.419431 	 2.487635
213.000000 	 0.004004 	 2.114332 	 22852.809810 	 23020.419431 	 2.506743
213.200000 	 0.004009 	 2.114332 	 22850.163486 	 22965.214907 	 2.507098
213.400000 	 0.004014 	 2.114332 	 22846.241598 	 22965.214907 	 2.507098
213.600000 	 0.004019 	 2.114332 	 22841.106379 	 22965.214907 	 2.507098
213.800000 	 0.004024 	 2.114332 	 22834.815880 	 22965.214907 	 2.507098
214.000000 	 0.004028 	 2.119259 	 22827.555955 	 22965.214907 	 2.512279
214.200000 	 0.004032 	 2.119259 	 22821.678314 	 22916.547192 	 2.512593
214.400000 	 0.004036 	 2.119259 	 22814.671105 	 22916.547192 	 2.512593
214.600000 	 0.004040 	 2.119259 	 22806.586728 	 22916.547192 	 2.512593
214.800000 	 0.004044 	 2.119259 	 22797.474077 	 22916.547192 	 2.512593
215.000000 	 0.004048 	 2.136823 	 22787.845210 	 22916.547192 	 2.531062
215.200000 	 0.004053 	 2.136823 	 22785.892622 	 22874.498916 	 2.531334
215.400000 	 0.004057 	 2.136823 	 22782.592837 	 22874.498916 	 2.531334
215.600000 	 0.004062 	 2.136823 	 22778.012724 	 22874.498916 	 2.531334
215.800000 	 0.004066 	 2.136823 	 22772.214660 	 22874.498916 	 2.531334
216.000000 	 0.004070 	 2.141595 	 22765.382744 	 22874.498916 	 2.536353
216.200000 	 0.004074 	 2.141595 	 22759.771297 	 22837.993674 	 2.536589
216.400000 	 0.004078 	 2.141595 	 22752.984369 	 22837.993674 	 2.536589
216.600000 	 0.004081 	 2.141595 	 22745.077264 	 22837.993674 	 2.536589
216.800000 	 0.004085 	 2.141595 	 22736.101585 	 22837.993674 	 2.536589
217.000000 	 0.004088 	 2.158844 	 22726.557587 	 22837.993674 	 2.554730
217.200000 	 0.004092 	 2.158844 	 22724.544700 	 22804.993157 	 2.554945
217.400000 	 0.004097 	 2.158844 	 22721.497887 	 22804.993157 	 2.554945
217.600000 	 0.004101 	 2.158844 	 22717.469643 	 22804.993157 	 2.554945
217.800000 	 0.004105 	 2.158844 	 22712.508822 	 22804.993157 	 2.554945
218.000000 	 0.004109 	 2.163535 	 22706.783333 	 22804.993157 	 2.559879
218.200000 	 0.004112 	 2.163535 	 22702.473566 	 22773.477321 	 2.560084
218.400000 	 0.004115 	 2.163535 	 22697.242408 	 22773.477321 	 2.560084
218.600000 	 0.004119 	 2.163535 	 22691.134647 	 22773.477321 	 2.560084
218.800000 	 0.004122 	 2.163535 	 22684.192068 	 22773.477321 	 2.560084
219.000000 	 0.004125 	 2.180582 	 22676.895890 	 22773.477321 	 2.578015
219.200000 	 0.004129 	 2.180582 	 22677.010846 	 22743.010539 	 2.578214
219.400000 	 0.004133 	 2.180582 	 22675.978842 	 22743.010539 	 2.578214
219.600000 	 0.004137 	 2.180582 	 22673.859702 	 22743.010539 	 2.578214
219.800000 	 0.004141 	 2.180582 	 22670.709219 	 22743.010539 	 2.578214
220.000000 	 0.004145 	 2.185227 	 22666.699334 	 22743.010539 	 2.583101
220.200000 	 0.004148 	 2.185227 	 22663.973988 	 22715.409344 	 2.583281
220.400000 	 0.004151 	 2.185227 	 22660.248898 	 22715.409344 	 2.583281
220.600000 	 0.004154 	 2.185227 	 22655.573930 	 22715.409344 	 2.583281
220.800000 	 0.004157 	 2.185227 	 22649.995602 	 22715.409344 	 2.583281
221.000000 	 0.004160 	 2.202121 	 22643.991077 	 22715.409344 	 2.601052
221.200000 	 0.004164 	 2.202121 	 22645.181262 	 22691.958261 	 2.601206
221.400000 	 0.004168 	 2.202121 	 22645.176390 	 22691.958261 	 2.601206
221.600000 	 0.004171 	 2.202121 	 22644.039326 	 22691.958261 	 2.601206
221.800000 	 0.004175 	 2.202121 	 22641.828697 	 22691.958261 	 2.601206
222.000000 	 0.004179 	 2.218165 	 22639.009028 	 22691.958261 	 2.618084
222.200000 	 0.004182 	 2.218165 	 22642.793770 	 22672.208821 	 2.618214
222.400000 	 0.004186 	 2.218165 	 22645.267740 	 22672.208821 	 2.618214
222.600000 	 0.004190 	 2.218165 	 22646.501435 	 22672.208821 	 2.618214
222.800000 	 0.004193 	 2.218165 	 22646.560589 	 22672.208821 	 2.618214
223.000000 	 0.004197 	 2.222391 	 22645.613911 	 22672.208821 	 2.622660
223.200000 	 0.004201 	 2.222391 	 22645.595797 	 22655.854573 	 2.622768
223.400000 	 0.004204 	 2.222391 	 22644.472597 	 22655.854573 	 2.622768
223.600000 	 0.004208 	 2.222391 	 22642.300870 	 22655.854573 	 2.622768
223.800000 	 0.004212 	 2.222391 	 22639.133359 	 22655.854573 	 2.622768
224.000000 	 0.004215 	 2.238535 	 22635.427540 	 22655.854573 	 2.639752
224.200000 	 0.004219 	 2.238535 	 22638.347969 	 22648.591074 	 2.639801
224.400000 	 0.004222 	 2.238535 	 22639.987145 	 22648.591074 	 2.639801
224.600000 	 0.004226 	 2.238535 	 22640.412945 	 22648.591074 	 2.639801
224.800000 	 0.004230 	 2.238535 	 22639.688675 	 22648.591074 	 2.639801
225.000000 	 0.004233 	 2.242839 	 22637.981674 	 22648.591074 	 2.644329
225.200000 	 0.004237 	 2.242839 	 22637.239603 	 22644.813681 	 2.644354
225.400000 	 0.004240 	 2.242839 	 22635.409760 	 22644.813681 	 2.644354
225.600000 	 0.004244 	 2.242839 	 22632.546961 	 22644.813681 	 2.644354
225.800000 	 0.004248 	 2.242839 	 22628.702335 	 22644.813681 	 2.644354
226.000000 	 0.004251 	 2.259086 	 22624.330267 	 22644.813681 	 2.661446
226.200000 	 0.004255 	 2.259086 	 22626.582478 	 22641.154848 	 2.661470
226.400000 	 0.004258 	 2.259086 	 22627.599124 	 22641.154848 	 2.661470
226.600000 	 0.004262 	 2.259086 	 22627.444865 	 22641.154848 	 2.661470
226.800000 	 0.004266 	 2.259086 	 22626.180003 	 22641.154848 	 2.661470
227.000000 	 0.004269 	 2.263471 	 22623.969990 	 22641.154848 	 2.666084
227.200000 	 0.004273 	 2.263471 	 22622.775864 	 22637.082370 	 2.666111
227.400000 	 0.004276 	 2.263471 	 22620.524732 	 22637.082370 	 2.666111
227.600000 	 0.004280 	 2.263471 	 22617.269199 	 22637.082370 	 2.666111
227.800000 	 0.004284 	 2.263471 	 22613.058336 	 22637.082370 	 2.666111
228.000000 	 0.004287 	 2.279316 	 22608.330574 	 22637.082370 	 2.682782
228.200000 	 0.004291 	 2.279316 	 22609.990563 	 22631.386790 	 2.682820
228.400000 	 0.004295 	 2.279316 	 22610.449509 	 22631.386790 	 2.682820
228.600000 	 0.004298 	 2.279316 	 22609.769624 	 22631.386790 	 2.682820
228.800000 	 0.004302 	 2.279316 	 22608.008925 	 22631.386790 	 2.682820
229.000000 	 0.004305 	 2.293289 	 22605.566014 	 22631.386790 	 2.697520
229.200000 	 0.004309 	 2.293289 	 22608.511580 	 22624.295856 	 2.697568
229.400000 	 0.004312 	 2.293289 	 22610.199898 	 22624.295856 	 2.697568
229.600000 	 0.004316 	 2.293289 	 22610.696867 	 22624.295856 	 2.697568
229.800000 	 0.004320 	 2.293289 	 22610.063941 	 22624.295856 	 2.697568
230.000000 	 0.004323 	 2.296260 	 22608.431316 	 22624.295856 	 2.700693
230.200000 	 0.004327 	 2.296260 	 22607.126173 	 22616.012719 	 2.700749
230.400000 	 0.004330 	 2.296260 	 22604.782352 	 22616.012719 	 2.700749
230.600000 	 0.004334 	 2.296260 	 22601.451013 	 22616.012719 	 2.700749
230.800000 	 0.004337 	 2.296260 	 22597.179878 	 22616.012719 	 2.700749
231.000000 	 0.004341 	 2.307974 	 22592.299396 	 22616.012719 	 2.713074
231.200000 	 0.004344 	 2.307974 	 22591.889100 	 22611.881609 	 2.713101
231.400000 	 0.004347 	 2.307974 	 22590.392029 	 22611.881609 	 2.713101
231.600000 	 0.004350 	 2.307974 	 22587.862209 	 22611.881609 	 2.713101
231.800000 	 0.004354 	 2.307974 	 22584.350359 	 22611.881609 	 2.713101
232.000000 	 0.004357 	 2.310254 	 22579.959158 	 22611.881609 	 2.715500
232.200000 	 0.004360 	 2.310254 	 22575.700309 	 22606.777074 	 2.715534
232.400000 	 0.004363 	 2.310254 	 22570.539330 	 22606.777074 	 2.715534
232.600000 	 0.004366 	 2.310254 	 22564.518179 	 22606.777074 	 2.715534
232.800000 	 0.004370 	 2.310254 	 22557.676012 	 22606.777074 	 2.715534
233.000000 	 0.004373 	 2.320428 	 22550.295210 	 22606.777074 	 2.726239
233.200000 	 0.004376 	 2.320428 	 22546.706056 	 22596.783595 	 2.726307
233.400000 	 0.004378 	 2.320428 	 22542.164098 	 22596.783595 	 2.726307
233.600000 	 0.004381 	 2.320428 	 22536.714713 	 22596.783595 	 2.726307
233.800000 	 0.004384 	 2.320428 	 22530.400241 	 22596.783595 	 2.726307
234.000000 	 0.004387 	 2.329611 	 22523.480937 	 22596.783595 	 2.735969
234.200000 	 0.004390 	 2.329611 	 22519.851188 	 22581.299577 	 2.736074
234.400000 	 0.004393 	 2.329611 	 22515.256754 	 22581.299577 	 2.736074
234.600000 	 0.004396 	 2.329611 	 22509.743828 	 22581.299577 	 2.736074
234.800000 	 0.004399 	 2.329611 	 22503.355519 	 22581.299577 	 2.736074
235.000000 	 0.004403 	 2.331106 	 22496.167802 	 22581.299577 	 2.737646
235.200000 	 0.004405 	 2.331106 	 22488.842827 	 22558.762427 	 2.737799
235.400000 	 0.004407 	 2.331106 	 22480.721236 	 22558.762427 	 2.737799
235.600000 	 0.004409 	 2.331106 	 22471.838045 	 22558.762427 	 2.737799
235.800000 	 0.004412 	 2.331106 	 22462.225949 	 22558.762427 	 2.737799
236.000000 	 0.004414 	 2.339202 	 22452.108050 	 22558.762427 	 2.746318
236.200000 	 0.004416 	 2.339202 	 22444.877844 	 22533.310734 	 2.746491
236.400000 	 0.004418 	 2.339202 	 22436.820742 	 22533.310734 	 2.746491
236.600000 	 0.004420 	 2.339202 	 22427.973912 	 22533.310734 	 2.746491
236.800000 	 0.004422 	 2.339202 	 22418.372074 	 22533.310734 	 2.746491
237.000000 	 0.004424 	 2.346283 	 22408.215161 	 22533.310734 	 2.753942
237.200000 	 0.004426 	 2.346283 	 22400.460413 	 22502.378023 	 2.754152
237.400000 	 0.004428 	 2.346283 	 22391.881886 	 22502.378023 	 2.754152
237.600000 	 0.004430 	 2.346283 	 22382.516776 	 22502.378023 	 2.754152
237.800000 	 0.004432 	 2.346283 	 22372.399909 	 22502.378023 	 2.754152
238.000000 	 0.004434 	 2.374792 	 22362.232919 	 22502.378023 	 2.784152
238.200000 	 0.004437 	 2.374792 	 22364.082693 	 22464.162819 	 2.784414
238.400000 	 0.004440 	 2.374792 	 22365.266827 	 22464.162819 	 2.784414
238.600000 	 0.004443 	 2.374792 	 22365.823733 	 22464.162819 	 2.784414
238.800000 	 0.004446 	 2.374792 	 22365.789199 	 22464.162819 	 2.784414
239.000000 	 0.004449 	 2.403300 	 22365.865423 	 22464.162819 	 2.814414
239.200000 	 0.004454 	 2.403300 	 22377.775164 	 22422.134475 	 2.814704
239.400000 	 0.004458 	 2.403300 	 22388.556435 	 22422.134475 	 2.814704
239.600000 	 0.004462 	 2.403300 	 22398.278814 	 22422.134475 	 2.814704
239.800000 	 0.004467 	 2.403300 	 22407.007170 	 22422.134475 	 2.814704
240.000000 	 0.004471 	 2.431806 	 22415.469160 	 22422.134475 	 2.844704
240.200000 	 0.004476 	 2.431806 	 22435.384437 	 22389.488181 	 2.844931
240.400000 	 0.004482 	 2.431806 	 22453.847052 	 22389.488181 	 2.844931
240.600000 	 0.004487 	 2.431806 	 22470.948559 	 22389.488181 	 2.844931
240.800000 	 0.004492 	 2.431806 	 22486.774306 	 22389.488181 	 2.844931
241.000000 	 0.004498 	 2.460310 	 22502.069627 	 22389.488181 	 2.874931
241.200000 	 0.004504 	 2.460310 	 22528.548183 	 22387.305650 	 2.874947
241.400000 	 0.004510 	 2.460310 	 22553.348281 	 22387.305650 	 2.874947
241.600000 	 0.004517 	 2.460310 	 22576.576921 	 22387.305650 	 2.874947
241.800000 	 0.004523 	 2.460310 	 22598.333830 	 22387.305650 	 2.874947
242.000000 	 0.004530 	 2.488814 	 22619.376687 	 22387.305650 	 2.904947
242.200000 	 0.004538 	 2.488814 	 22651.414014 	 22422.682882 	 2.904697
242.400000 	 0.004546 	 2.488814 	 22681.616819 	 22422.682882 	 2.904697
242.600000 	 0.004554 	 2.488814 	 22710.102944 	 22422.682882 	 2.904697
242.800000 	 0.004562 	 2.488814 	 22736.982209 	 22422.682882 	 2.904697
243.000000 	 0.004570 	 2.517320 	 22763.021047 	 22422.682882 	 2.934697
243.200000 	 0.004579 	 2.517320 	 22799.926228 	 22494.543255 	 2.934188
243.400000 	 0.004588 	 2.517320 	 22834.890285 	 22494.543255 	 2.934188
243.600000 	 0.004598 	 2.517320 	 22868.038714 	 22494.543255 	 2.934188
243.800000 	 0.004607 	 2.517320 	 22899.488486 	 22494.543255 	 2.934188
244.000000 	 0.004617 	 2.545829 	 22930.012522 	 22494.543255 	 2.964188
244.200000 	 0.004627 	 2.545829 	 22971.321049 	 22599.800611 	 2.963437
244.400000 	 0.004638 	 2.545829 	 23010.617558 	 22599.800611 	 2.963437
244.600000 	 0.004649 	 2.545829 	 23048.033407 	 22599.800611 	 2.963437
244.800000 	 0.004660 	 2.545829 	 23083.691579 	 22599.800611 	 2.963437
245.000000 	 0.004671 	 2.574343 	 23118.365556 	 22599.800611 	 2.993437
245.200000 	 0.004682 	 2.574343 	 23163.861889 	 22733.503297 	 2.992476
245.400000 	 0.004693 	 2.574343 	 23207.511648 	 22733.503297 	 2.992476
245.600000 	 0.004705 	 2.574343 	 23249.438828 	 22733.503297 	 2.992476
245.800000 	 0.004716 	 2.574343 	 23289.758855 	 22733.503297 	 2.992476
246.000000 	 0.004727 	 2.602863 	 23329.244665 	 22733.503297 	 3.022476
246.200000 	 0.004739 	 2.602863 	 23379.635277 	 22892.024016 	 3.021330
246.400000 	 0.004751 	 2.602863 	 23428.105075 	 22892.024016 	 3.021330
246.600000 	 0.004762 	 2.602863 	 23474.783647 	 22892.024016 	 3.021330
246.800000 	 0.004774 	 2.602863 	 23519.791669 	 22892.024016 	 3.021330
247.000000 	 0.004786 	 2.631389 	 23563.908759 	 22892.024016 	 3.051330
247.200000 	 0.004799 	 2.631389 	 23618.911086 	 23073.299976 	 3.050011
247.400000 	 0.004811 	 2.631389 	 23671.943006 	 23073.299976 	 3.050011
247.600000 	 0.004823 	 2.631389 	 23723.138162 	 23073.299976 	 3.050011
247.800000 	 0.004836 	 2.631389 	 23772.620987 	 23073.299976 	 3.050011
248.000000 	 0.004849 	 2.659924 	 23821.176884 	 23073.299976 	 3.080011
248.200000 	 0.004861 	 2.659924 	 23880.626649 	 23277.526973 	 3.078515
248.400000 	 0.004874 	 2.659924 	 23938.073720 	 23277.526973 	 3.078515
248.600000 	 0.004887 	 2.659924 	 23993.654693 	 23277.526973 	 3.078515
248.800000 	 0.004900 	 2.659924 	 24047.496729 	 23277.526973 	 3.078515
249.000000 	 0.004914 	 2.688468 	 24100.390579 	 23277.526973 	 3.108515
249.200000 	 0.004927 	 2.688468 	 24164.209804 	 23504.794700 	 3.106840
249.400000 	 0.004941 	 2.688468 	 24226.006112 	 23504.794700 	 3.106840
249.600000 	 0.004955 	 2.688468 	 24285.918309 	 23504.794700 	 3.106840
249.800000 	 0.004969 	 2.688468 	 24344.075591 	 23504.794700 	 3.106840
250.000000 	 0.004983 	 2.717022 	 24401.273936 	 23504.794700 	 3.136840
250.200000 	 0.004997 	 2.717022 	 24469.448312 	 23754.644731 	 3.134986
250.400000 	 0.005012 	 2.717022 	 24535.587914 	 23754.644731 	 3.134986
250.600000 	 0.005026 	 2.717022 	 24599.833265 	 23754.644731 	 3.134986
250.800000 	 0.005041 	 2.717022 	 24662.315139 	 23754.644731 	 3.134986
251.000000 	 0.005056 	 2.745587 	 24723.834853 	 23754.644731 	 3.164986
251.200000 	 0.005071 	 2.745587 	 24796.397808 	 24026.740898 	 3.162955
251.400000 	 0.005086 	 2.745587 	 24866.919888 	 24026.740898 	 3.162955
251.600000 	 0.005101 	 2.745587 	 24935.543026 	 24026.740898 	 3.162955
251.800000 	 0.005117 	 2.745587 	 25002.399285 	 24026.740898 	 3.162955
252.000000 	 0.005133 	 2.774165 	 25068.295596 	 24026.740898 	 3.192955
252.200000 	 0.005149 	 2.774165 	 25145.317130 	 24320.744012 	 3.190747
252.400000 	 0.005165 	 2.774165 	 25220.295620 	 24320.744012 	 3.190747
252.600000 	 0.005181 	 2.774165 	 25293.374221 	 24320.744012 	 3.190747
252.800000 	 0.005198 	 2.774165 	 25364.686115 	 24320.744012 	 3.190747
253.000000 	 0.005214 	 2.802755 	 25435.044251 	 24320.744012 	 3.220747
253.200000 	 0.005231 	 2.802755 	 25516.623172 	 24636.535370 	 3.218360
253.400000 	 0.005248 	 2.802755 	 25596.159527 	 24636.535370 	 3.218360
253.600000 	 0.005265 	 2.802755 	 25673.797606 	 24636.535370 	 3.218360
253.800000 	 0.005283 	 2.802755 	 25749.671624 	 24636.535370 	 3.218360
254.000000 	 0.005300 	 2.831360 	 25824.601030 	 24636.535370 	 3.248360
254.200000 	 0.005318 	 2.831360 	 25910.859600 	 24974.243607 	 3.245791
254.400000 	 0.005336 	 2.831360 	 25995.077842 	 24974.243607 	 3.245791
254.600000 	 0.005354 	 2.831360 	 26077.401153 	 24974.243607 	 3.245791
254.800000 	 0.005372 	 2.831360 	 26157.964756 	 24974.243607 	 3.245791
255.000000 	 0.005391 	 2.859979 	 26237.595157 	 24974.243607 	 3.275791
255.200000 	 0.005410 	 2.859979 	 26328.675462 	 25334.186374 	 3.273037
255.400000 	 0.005429 	 2.859979 	 26417.718822 	 25334.186374 	 3.273037
255.600000 	 0.005448 	 2.859979 	 26504.871760 	 25334.186374 	 3.273037
255.800000 	 0.005467 	 2.859979 	 26590.270527 	 25334.186374 	 3.273037
256.000000 	 0.005487 	 2.888615 	 26674.749293 	 25334.186374 	 3.303037
256.200000 	 0.005507 	 2.888615 	 26770.810837 	 25716.829689 	 3.300090
256.400000 	 0.005527 	 2.888615 	 26864.839545 	 25716.829689 	 3.300090
256.600000 	 0.005547 	 2.888615 	 26956.983120 	 25716.829689 	 3.300090
256.800000 	 0.005567 	 2.888615 	 27047.378889 	 25716.829689 	 3.300090
257.000000 	 0.005588 	 2.917268 	 27136.869334 	 25716.829689 	 3.330090
257.200000 	 0.005609 	 2.917268 	 27238.087514 	 26122.759876 	 3.326946
257.400000 	 0.005630 	 2.917268 	 27337.277408 	 26122.759876 	 3.326946
257.600000 	 0.005651 	 2.917268 	 27434.587980 	 26122.759876 	 3.326946
257.800000 	 0.005673 	 2.917268 	 27530.157706 	 26122.759876 	 3.326946
258.000000 	 0.005695 	 2.945940 	 27624.838063 	 26122.759876 	 3.356946
258.200000 	 0.005717 	 2.945940 	 27731.403261 	 26552.664463 	 3.353595
258.400000 	 0.005739 	 2.945940 	 27835.944986 	 26552.664463 	 3.353595
258.600000 	 0.005762 	 2.945940 	 27938.613553 	 26552.664463 	 3.353595
258.800000 	 0.005784 	 2.945940 	 28039.548677 	 26552.664463 	 3.353595
259.000000 	 0.005807 	 2.974630 	 28139.611547 	 26552.664463 	 3.383595
259.200000 	 0.005831 	 2.974630 	 28251.728691 	 27007.319477 	 3.380030
259.400000 	 0.005854 	 2.974630 	 28361.827315 	 27007.319477 	 3.380030
259.600000 	 0.005878 	 2.974630 	 28470.059198 	 27007.319477 	 3.380030
259.800000 	 0.005902 	 2.974630 	 28576.565395 	 27007.319477 	 3.380030
260.000000 	 0.005926 	 3.003341 	 28682.217552 	 27007.319477 	 3.410030
260.200000 	 0.005950 	 3.003341 	 28800.105991 	 27487.581297 	 3.406242
260.400000 	 0.005975 	 3.003341 	 28915.980938 	 27487.581297 	 3.406242
260.600000 	 0.006000 	 3.003341 	 29029.995756 	 27487.581297 	 3.406242
260.800000 	 0.006025 	 3.003341 	 29142.292953 	 27487.581297 	 3.406242
261.000000 	 0.006051 	 3.032074 	 29253.755403 	 27487.581297 	 3.436242
261.200000 	 0.006076 	 3.032074 	 29377.649036 	 27994.381784 	 3.432220
261.400000 	 0.006102 	 3.032074 	 29499.534245 	 27994.381784 	 3.432220
261.600000 	 0.006129 	 3.032074 	 29619.566109 	 27994.381784 	 3.432220
261.800000 	 0.006155 	 3.032074 	 29737.888706 	 27994.381784 	 3.432220
262.000000 	 0.006182 	 3.060830 	 29855.396938 	 27994.381784 	 3.462220
262.200000 	 0.006209 	 3.060830 	 29985.544521 	 28528.725766 	 3.457955
262.400000 	 0.006237 	 3.060830 	 30113.688781 	 28528.725766 	 3.457955
262.600000 	 0.006264 	 3.060830 	 30239.986645 	 28528.725766 	 3.457955
262.800000 	 0.006292 	 3.060830 	 30364.583893 	 28528.725766 	 3.457955
263.000000 	 0.006320 	 3.089610 	 30488.388282 	 28528.725766 	 3.487955
