S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
20729291.675711 	 90088.178766 	 44265.274063 	 89843.388151 	 19084.682009 	 21431.203854 	 122.637727 	 75.205167 	 51690.246174 	 360.813814 	 322.996100 	 573.210407 	 1.111746 	 0.659296 	 43.654704 	 2348974.694427 	 112183.090619 	 151647.277266 	 0.000042 	 15400.414286 	 5921.665311
20725414.513667 	 90621.696253 	 44552.738301 	 90473.558361 	 19031.370209 	 21470.019418 	 122.354188 	 73.849947 	 51732.682556 	 359.754453 	 320.297966 	 575.355417 	 1.146675 	 0.678449 	 45.520807 	 2349691.351737 	 112912.644384 	 152600.467211 	 0.000045 	 15400.414286 	 5921.665311
20721521.932118 	 91155.279582 	 44840.152010 	 91103.495325 	 18977.881349 	 21522.178340 	 122.190802 	 72.608862 	 51776.574558 	 358.705349 	 317.589173 	 577.472176 	 1.180815 	 0.696997 	 47.390521 	 2350408.757047 	 113642.144698 	 153553.770278 	 0.000050 	 15400.414286 	 5921.665311
20717630.238792 	 91688.996964 	 45127.550038 	 91733.270476 	 18924.233150 	 21571.094432 	 122.057945 	 71.442346 	 51822.097546 	 357.669791 	 314.874503 	 579.561584 	 1.214180 	 0.714948 	 49.263846 	 2351126.941601 	 114371.594186 	 154507.183671 	 0.000054 	 15400.414286 	 5921.665311
20713739.413704 	 92222.845791 	 45414.932365 	 92362.883590 	 18870.428152 	 21616.945499 	 121.954206 	 70.346788 	 51869.063153 	 356.648984 	 312.157675 	 581.624505 	 1.246787 	 0.732315 	 51.140781 	 2351845.935128 	 115100.995832 	 155460.704744 	 0.000058 	 15400.414286 	 5921.665311
20709849.438676 	 92756.823524 	 45702.298974 	 92992.334450 	 18816.468835 	 21659.898910 	 121.878236 	 69.318752 	 51917.295281 	 355.644046 	 309.442158 	 583.661741 	 1.278653 	 0.749106 	 53.021322 	 2352565.763774 	 115830.352584 	 156414.330979 	 0.000062 	 15400.414286 	 5921.665311
20705958.662146 	 93290.920320 	 45989.646218 	 93621.615459 	 18762.356139 	 21701.750585 	 121.837567 	 68.358588 	 51966.633459 	 354.656026 	 306.731194 	 585.674042 	 1.309792 	 0.765333 	 54.905465 	 2353286.450334 	 116559.667347 	 157368.059989 	 0.000066 	 15400.414286 	 5921.665311
20702053.991164 	 93825.074263 	 46276.944784 	 94250.667875 	 18708.080733 	 21755.310908 	 121.899373 	 67.491294 	 52017.395886 	 353.688415 	 304.028844 	 587.662147 	 1.340221 	 0.781006 	 56.793202 	 2354008.017859 	 117288.942514 	 158321.889514 	 0.000071 	 15400.414286 	 5921.665311
20698150.119120 	 94359.348801 	 46564.227118 	 94879.558328 	 18653.658367 	 21805.648716 	 121.981462 	 66.680686 	 52069.723105 	 352.743626 	 301.338545 	 589.626868 	 1.369955 	 0.796137 	 58.684540 	 2354730.496545 	 118018.180653 	 159275.817430 	 0.000076 	 15400.414286 	 5921.665311
20694247.019255 	 94893.741577 	 46851.493178 	 95508.286546 	 18599.091283 	 21852.947484 	 122.082963 	 65.924047 	 52123.429211 	 351.822189 	 298.662799 	 591.568981 	 1.399012 	 0.810736 	 60.579481 	 2355453.914886 	 118747.384646 	 160229.841727 	 0.000081 	 15400.414286 	 5921.665311
20690344.667111 	 95428.250294 	 47138.742929 	 96136.852268 	 18544.381675 	 21897.379490 	 122.203041 	 65.218786 	 52178.340780 	 350.924582 	 296.003922 	 593.489206 	 1.427406 	 0.824815 	 62.478024 	 2356178.297844 	 119476.557334 	 161183.960492 	 0.000086 	 15400.414286 	 5921.665311
20686437.064884 	 95965.195196 	 47425.776345 	 96764.431832 	 18490.253377 	 21940.583517 	 122.349023 	 64.565804 	 52234.299781 	 350.051254 	 293.364072 	 595.388207 	 1.455154 	 0.838384 	 64.380169 	 2356903.154185 	 120208.460415 	 162138.388401 	 0.000091 	 18409.166396 	 6367.396497
20681981.233011 	 96779.317632 	 47689.305506 	 97294.676082 	 18522.152863 	 21994.109672 	 122.593328 	 63.988252 	 52291.580570 	 349.205136 	 290.746194 	 597.266639 	 1.482270 	 0.851455 	 66.285913 	 2357567.969780 	 121268.647419 	 163118.588277 	 0.000096 	 18409.166396 	 6367.396497
20677526.137893 	 97593.424768 	 47952.692085 	 97824.874738 	 18554.204364 	 22044.499038 	 122.869715 	 63.452389 	 52350.297392 	 348.388838 	 288.152658 	 599.125220 	 1.508771 	 0.864040 	 68.195262 	 2358233.793620 	 122328.807519 	 164098.711689 	 0.000102 	 18409.166396 	 6367.396497
20673071.749466 	 98407.514715 	 48215.938462 	 98355.027484 	 18586.404752 	 22091.934218 	 123.176765 	 62.956235 	 52410.271112 	 347.603319 	 285.584997 	 600.964632 	 1.534673 	 0.876149 	 70.108221 	 2358900.651737 	 123388.943271 	 165078.759791 	 0.000107 	 18409.166396 	 6367.396497
20668618.040258 	 99221.585638 	 48479.046960 	 98885.134027 	 18618.750971 	 22136.586375 	 123.513121 	 62.497900 	 52471.334898 	 346.849456 	 283.044616 	 602.785503 	 1.559990 	 0.887793 	 72.024794 	 2359568.566755 	 124449.057190 	 166058.733756 	 0.000113 	 18409.166396 	 6367.396497
20664164.329815 	 100035.632586 	 48742.018295 	 99415.190945 	 18651.239449 	 22179.272871 	 123.881231 	 62.077126 	 52533.335065 	 346.128049 	 280.532807 	 604.588412 	 1.584739 	 0.898983 	 73.944978 	 2360237.558128 	 125509.151747 	 167038.634774 	 0.000118 	 18409.166396 	 6367.396497
20659705.352419 	 100849.628704 	 49004.842265 	 99945.171960 	 18683.862476 	 22225.221753 	 124.309009 	 61.704159 	 52596.316294 	 345.440894 	 278.051189 	 606.373906 	 1.608934 	 0.909732 	 75.868773 	 2360907.643707 	 126569.229709 	 168018.464119 	 0.000123 	 18409.166396 	 6367.396497
20655246.981714 	 101663.601174 	 49267.534904 	 100475.104241 	 18716.622434 	 22268.532007 	 124.760845 	 61.363216 	 52660.258076 	 344.789291 	 275.601101 	 608.142540 	 1.632591 	 0.920048 	 77.796178 	 2361578.842635 	 127629.293914 	 168998.223090 	 0.000128 	 18409.166396 	 6367.396497
20650789.192940 	 102477.548341 	 49530.098296 	 101004.987542 	 18749.516548 	 22309.356769 	 125.235700 	 61.052783 	 52725.014612 	 344.173702 	 273.183466 	 609.894833 	 1.655726 	 0.929944 	 79.727194 	 2362251.171923 	 128689.346746 	 169977.912936 	 0.000133 	 18409.166396 	 6367.396497
20646331.963571 	 103291.468601 	 49792.534469 	 101534.821639 	 18782.542108 	 22347.839525 	 125.732572 	 60.771414 	 52790.450332 	 343.594528 	 270.799115 	 611.631257 	 1.678352 	 0.939430 	 81.661816 	 2362924.645814 	 129749.390548 	 170957.534910 	 0.000137 	 18409.166396 	 6367.396497
20641875.292367 	 104105.360495 	 50054.845451 	 102064.606413 	 18815.696489 	 22384.095472 	 126.250387 	 60.517682 	 52856.439176 	 343.052114 	 268.448794 	 613.352248 	 1.700485 	 0.948516 	 83.600038 	 2363599.275975 	 130809.427621 	 171937.090276 	 0.000142 	 18409.166396 	 6367.396497
20637419.314459 	 104919.223937 	 50317.033605 	 102594.341144 	 18848.977132 	 22418.101795 	 126.787338 	 60.289912 	 52922.858527 	 342.546717 	 266.133153 	 615.058202 	 1.722140 	 0.957214 	 85.541852 	 2364275.071641 	 131869.460873 	 172916.580360 	 0.000146 	 18409.166396 	 6367.396497
20632963.840442 	 105733.057129 	 50579.100453 	 103124.023730 	 18882.381251 	 22450.153637 	 127.343583 	 60.087274 	 52989.596328 	 342.078559 	 263.852770 	 616.749480 	 1.743330 	 0.965534 	 87.487249 	 2364952.039709 	 132929.493059 	 173896.006487 	 0.000150 	 18409.166396 	 6367.396497
20628508.855471 	 106546.858646 	 50841.047831 	 103653.654011 	 18915.906386 	 22480.361068 	 127.918268 	 59.908571 	 53056.552284 	 341.647837 	 261.608161 	 618.426410 	 1.764070 	 0.973485 	 89.436214 	 2365630.184996 	 133989.526359 	 174875.369930 	 0.000154 	 18409.166396 	 6367.396497
20624054.346253 	 107360.627108 	 51102.877534 	 104183.231842 	 18949.550137 	 22508.827276 	 128.510573 	 59.752659 	 53123.633359 	 341.254701 	 259.399775 	 620.089294 	 1.784373 	 0.981078 	 91.388736 	 2366309.510422 	 135049.562914 	 175854.671965 	 0.000158 	 18409.166396 	 6367.396497
20619600.297850 	 108174.361156 	 51364.591303 	 104712.757070 	 18983.310156 	 22535.652095 	 129.119729 	 59.618456 	 53190.753317 	 340.899259 	 257.227995 	 621.738403 	 1.804253 	 0.988323 	 93.344799 	 2366990.017140 	 136109.604828 	 176833.913867 	 0.000162 	 18409.166396 	 6367.396497
20615146.675051 	 108988.059996 	 51626.190840 	 105242.228178 	 19017.184016 	 22560.950163 	 129.745129 	 59.504982 	 53257.833149 	 340.581586 	 255.093146 	 623.373985 	 1.823724 	 0.995230 	 95.304385 	 2367671.704674 	 137169.654802 	 177813.096964 	 0.000165 	 18409.166396 	 6367.396497
20610693.496366 	 109801.723034 	 51887.677934 	 105771.644136 	 19051.169400 	 22584.778068 	 130.385873 	 59.411175 	 53324.799422 	 340.301715 	 252.995498 	 624.996265 	 1.842799 	 1.001808 	 97.267476 	 2368354.571057 	 138229.715395 	 178792.222582 	 0.000168 	 18409.166396 	 6367.396497
20606240.753672 	 110615.349040 	 52149.054210 	 106301.004850 	 19085.264124 	 22607.215681 	 131.041266 	 59.336088 	 53391.583611 	 340.059638 	 250.935262 	 626.605448 	 1.861489 	 1.008067 	 99.234053 	 2369038.612919 	 139289.788598 	 179771.291986 	 0.000171 	 18409.166396 	 6367.396497
20601788.439925 	 111428.936818 	 52410.321255 	 106830.310232 	 19119.466058 	 22628.337916 	 131.710640 	 59.278822 	 53458.122379 	 339.855317 	 248.912602 	 628.201716 	 1.879810 	 1.014016 	 101.204094 	 2369723.825596 	 140349.876366 	 180750.306438 	 0.000174 	 18409.166396 	 6367.396497
20597336.533154 	 112242.485122 	 52671.480577 	 107359.560120 	 19153.773102 	 22648.231028 	 132.393457 	 59.238556 	 53524.357273 	 339.688680 	 246.927635 	 629.785238 	 1.897771 	 1.019665 	 103.177579 	 2370410.203226 	 141409.980622 	 181729.267194 	 0.000177 	 18409.166396 	 6367.396497
20592884.900773 	 113055.992753 	 52932.533417 	 107888.752523 	 19188.182992 	 22667.084465 	 133.089889 	 59.214787 	 53590.238932 	 339.559656 	 244.980446 	 631.356163 	 1.915387 	 1.025022 	 105.154484 	 2371097.738872 	 142470.103879 	 182708.175561 	 0.000179 	 18409.166396 	 6367.396497
20588433.681844 	 113869.459918 	 53193.481669 	 108417.887076 	 19222.693766 	 22684.813144 	 133.798418 	 59.206359 	 53655.720397 	 339.468132 	 243.071073 	 632.914627 	 1.932668 	 1.030097 	 107.134785 	 2371786.424678 	 143530.248514 	 183687.032836 	 0.000181 	 18409.166396 	 6367.396497
20583982.872798 	 114682.885548 	 53454.326774 	 108946.963732 	 19257.303484 	 22701.475623 	 134.518480 	 59.212528 	 53720.755381 	 339.413952 	 241.199507 	 634.460752 	 1.949627 	 1.034898 	 109.118459 	 2372476.251858 	 144590.416346 	 184665.840252 	 0.000184 	 18409.166396 	 6367.396497
20579532.470824 	 115496.268603 	 53715.070140 	 109475.982448 	 19292.010248 	 22717.126863 	 135.249538 	 59.232586 	 53785.301325 	 339.396934 	 239.365707 	 635.994648 	 1.966275 	 1.039433 	 111.105478 	 2373167.210754 	 145650.609160 	 185644.599037 	 0.000186 	 18409.166396 	 6367.396497
20575082.455663 	 116309.607974 	 53975.713093 	 110004.943090 	 19326.812189 	 22731.836652 	 135.991192 	 59.265903 	 53849.319192 	 339.416873 	 237.569593 	 637.516412 	 1.982623 	 1.043712 	 113.095818 	 2373859.290905 	 146710.828708 	 186623.310407 	 0.000188 	 18409.166396 	 6367.396497
20570632.680655 	 117122.902440 	 54236.256644 	 110533.843681 	 19361.707253 	 22745.794127 	 136.743873 	 59.312201 	 53912.778394 	 339.473578 	 235.811072 	 639.026132 	 1.998683 	 1.047742 	 115.089452 	 2374552.481153 	 147771.077297 	 187601.975622 	 0.000190 	 18409.166396 	 6367.396497
20566183.308168 	 117936.152455 	 54496.702582 	 111062.684093 	 19396.693725 	 22758.877362 	 137.506011 	 59.370431 	 53975.649289 	 339.566825 	 234.090014 	 640.523887 	 2.014465 	 1.051532 	 117.086351 	 2375246.769777 	 148831.357104 	 188580.595931 	 0.000191 	 18409.166396 	 6367.396497
20561734.337751 	 118749.357089 	 54757.052185 	 111591.464312 	 19431.769874 	 22771.129634 	 138.277153 	 59.440007 	 54037.901335 	 339.696347 	 232.406253 	 642.009746 	 2.029979 	 1.055090 	 119.086489 	 2375942.144450 	 149891.669787 	 189559.172519 	 0.000193 	 18409.166396 	 6367.396497
20557285.769489 	 119562.515436 	 55017.306706 	 112120.184328 	 19466.934010 	 22782.591585 	 139.056864 	 59.520372 	 54099.506671 	 339.861861 	 230.759600 	 643.483771 	 2.045236 	 1.058422 	 121.089837 	 2376638.592275 	 150952.016973 	 190537.706562 	 0.000195 	 18409.166396 	 6367.396497
20552837.590176 	 120375.626539 	 55277.467330 	 112648.844063 	 19502.184468 	 22793.315212 	 139.844821 	 59.611031 	 54160.439970 	 340.063069 	 229.149839 	 644.946016 	 2.060247 	 1.061538 	 123.096365 	 2377336.099832 	 152012.400261 	 191516.199225 	 0.000196 	 18409.166396 	 6367.396497
20548389.690577 	 121188.689422 	 55537.535000 	 113177.441852 	 19537.519431 	 22803.443241 	 140.641351 	 59.711762 	 54220.682191 	 340.299684 	 227.576745 	 646.396529 	 2.075020 	 1.064443 	 125.106046 	 2378034.653253 	 153072.821746 	 192494.651708 	 0.000197 	 18409.166396 	 6367.396497
20543942.196087 	 122001.704417 	 55797.511260 	 113705.977497 	 19572.937348 	 22812.882240 	 141.445214 	 59.821745 	 54280.214882 	 340.571395 	 226.040071 	 647.835352 	 2.089566 	 1.067147 	 127.118847 	 2378734.238327 	 154133.283409 	 193473.065195 	 0.000198 	 18409.166396 	 6367.396497
20539495.108427 	 122814.670714 	 56057.397251 	 114234.451010 	 19608.436676 	 22821.664315 	 142.256043 	 59.940519 	 54339.018790 	 340.877863 	 224.539542 	 649.262523 	 2.103894 	 1.069655 	 129.134741 	 2379434.840463 	 155193.786759 	 194451.440815 	 0.000199 	 18409.166396 	 6367.396497
20535048.429687 	 123627.587523 	 56317.194088 	 114762.862407 	 19644.015902 	 22829.819641 	 143.073490 	 60.067645 	 54397.076583 	 341.218735 	 223.074865 	 650.678074 	 2.118013 	 1.071975 	 131.153696 	 2380136.444712 	 156254.333279 	 195429.779684 	 0.000200 	 18409.166396 	 6367.396497
20530597.844648 	 124441.940899 	 56577.067701 	 115291.020743 	 19680.107335 	 22837.384415 	 143.897274 	 60.202728 	 54454.372741 	 341.593650 	 221.645734 	 652.082032 	 2.131932 	 1.074113 	 133.175682 	 2380838.536010 	 157316.709380 	 196409.212983 	 0.000200 	 21294.949873 	 7404.635262
20525634.760220 	 125433.160461 	 56856.481247 	 115796.397583 	 19767.884952 	 22844.430794 	 144.733910 	 60.346086 	 54510.895340 	 342.002381 	 220.251845 	 653.474420 	 2.145661 	 1.076077 	 135.200667 	 2381482.109487 	 158591.556563 	 197523.092304 	 0.000201 	 21294.949873 	 7404.635262
20520672.149323 	 126424.290035 	 57135.827173 	 116301.711988 	 19855.711692 	 22850.898288 	 145.588373 	 60.497640 	 54566.632171 	 342.445096 	 218.892915 	 654.855259 	 2.159207 	 1.077873 	 137.228620 	 2382126.610952 	 159866.481161 	 198636.942236 	 0.000201 	 21294.949873 	 7404.635262
20515710.015275 	 127415.329174 	 57415.106375 	 116806.963996 	 19943.586138 	 22856.812083 	 146.459771 	 60.656978 	 54621.570766 	 342.921981 	 217.568646 	 656.224567 	 2.172579 	 1.079507 	 139.259511 	 2382772.024356 	 161141.484298 	 199750.764000 	 0.000201 	 21294.949873 	 7404.635262
20510748.361680 	 128406.277448 	 57694.319723 	 117312.153651 	 20031.506917 	 22862.195859 	 147.347251 	 60.823707 	 54675.700118 	 343.433177 	 216.278727 	 657.582356 	 2.185785 	 1.080985 	 141.293307 	 2383418.333423 	 162416.567088 	 200864.558798 	 0.000201 	 21294.949873 	 7404.635262
20505787.190254 	 129397.134425 	 57973.468053 	 117817.280987 	 20119.472697 	 22867.074036 	 148.250017 	 60.997461 	 54729.010575 	 343.978780 	 215.022835 	 658.928639 	 2.198834 	 1.082314 	 143.329976 	 2384065.521676 	 163691.730634 	 201978.327809 	 0.000202 	 21294.949873 	 7404.635262
20500826.487952 	 130387.899847 	 58252.552154 	 118322.345443 	 20207.482132 	 22871.484180 	 149.167414 	 61.177928 	 54781.494364 	 344.558849 	 213.800636 	 660.263424 	 2.211734 	 1.083500 	 145.369487 	 2384713.572464 	 164966.976282 	 203092.072212 	 0.000202 	 21294.949873 	 7404.635262
20495866.278364 	 131378.573660 	 58531.572895 	 118827.346756 	 20295.533953 	 22875.426221 	 150.098558 	 61.364713 	 54833.144634 	 345.173404 	 212.611786 	 661.586718 	 2.224493 	 1.084547 	 147.411807 	 2385362.469003 	 166242.305325 	 204205.793163 	 0.000202 	 21294.949873 	 7404.635262
20490906.565992 	 132369.155484 	 58810.531044 	 119332.284983 	 20383.626950 	 22878.918773 	 151.042745 	 61.557493 	 54883.955185 	 345.822426 	 211.455929 	 662.898525 	 2.237118 	 1.085463 	 149.456903 	 2386012.194377 	 167517.718829 	 205319.491779 	 0.000202 	 21294.949873 	 7404.635262
20485947.355519 	 133359.644956 	 59089.427351 	 119837.160180 	 20471.759949 	 22881.979356 	 151.999301 	 61.755959 	 54933.920834 	 346.505860 	 210.332700 	 664.198851 	 2.249617 	 1.086253 	 151.504745 	 2386662.731566 	 168793.217849 	 206433.169156 	 0.000202 	 21294.949873 	 7404.635262
20480988.654172 	 134350.041739 	 59368.262547 	 120341.972421 	 20559.931812 	 22884.622088 	 152.967566 	 61.959809 	 54983.037333 	 347.223621 	 209.241727 	 665.487697 	 2.261998 	 1.086921 	 153.555298 	 2387314.063455 	 170068.803426 	 207546.826370 	 0.000202 	 21294.949873 	 7404.635262
20476030.485934 	 135340.345610 	 59647.037392 	 120846.721894 	 20648.141457 	 22886.844110 	 153.946786 	 62.168709 	 55031.300634 	 347.975589 	 208.182630 	 666.765066 	 2.274268 	 1.087474 	 155.608531 	 2387966.172855 	 171344.476584 	 208660.464478 	 0.000202 	 21294.949873 	 7404.635262
20471072.834625 	 136330.556096 	 59925.752509 	 121351.408548 	 20736.387791 	 22888.681949 	 154.936541 	 62.382455 	 55078.707775 	 348.761619 	 207.155023 	 668.030957 	 2.286435 	 1.087915 	 157.664410 	 2388619.042506 	 172620.238332 	 209774.084515 	 0.000202 	 21294.949873 	 7404.635262
20466115.705543 	 137320.672880 	 60204.408564 	 121856.032450 	 20824.669773 	 22890.149325 	 155.936271 	 62.600792 	 55125.257033 	 349.581545 	 206.158514 	 669.285370 	 2.298504 	 1.088252 	 159.722904 	 2389272.655107 	 173896.089672 	 210887.687499 	 0.000202 	 21294.949873 	 7404.635262
20461159.104101 	 138310.695657 	 60483.006203 	 122360.593667 	 20912.986396 	 22891.259174 	 156.945444 	 62.823477 	 55170.947382 	 350.435176 	 205.192711 	 670.528306 	 2.310484 	 1.088488 	 161.783979 	 2389926.993332 	 175172.031593 	 212001.274432 	 0.000202 	 21294.949873 	 7404.635262
