S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
2822229.653653 	 433428.015198 	 211786.141380 	 431705.962526 	 100461.148329 	 2733.044550 	 589.147680 	 465.511369 	 7976.479164 	 2020.664570 	 1915.630098 	 432.566579 	 22.244393 	 13.496212 	 263.869978 	 350539.383879 	 546968.104427 	 736448.936015 	 0.000075 	 79063.427570 	 30400.945564
2808051.146324 	 436138.844381 	 213250.480897 	 434922.201756 	 100198.830001 	 2726.557285 	 581.303682 	 451.104208 	 7954.312220 	 2009.726726 	 1900.423553 	 429.608450 	 23.310907 	 14.129105 	 281.081391 	 348939.573401 	 550776.268933 	 741351.096781 	 0.000088 	 79063.427570 	 30400.945564
2793874.037987 	 438850.557243 	 214714.750921 	 438137.749222 	 99935.518743 	 2719.834898 	 573.917295 	 437.448684 	 7932.254945 	 1998.629096 	 1884.824023 	 426.716147 	 24.332637 	 14.732565 	 298.238508 	 347338.605034 	 554583.851151 	 746254.000902 	 0.000101 	 79063.427570 	 30400.945564
2779698.316078 	 441563.133960 	 216178.950645 	 441352.601532 	 99671.232209 	 2712.904025 	 566.968406 	 424.508980 	 7910.294200 	 1987.396993 	 1868.875601 	 423.887655 	 25.310919 	 15.307349 	 315.341060 	 345736.480414 	 558390.867290 	 751157.622684 	 0.000114 	 79063.427570 	 30400.945564
2765523.969041 	 444276.555241 	 217643.079296 	 444566.755390 	 99405.987634 	 2705.788971 	 560.437762 	 412.250986 	 7888.418366 	 1976.054258 	 1852.619778 	 421.121011 	 26.247069 	 15.854211 	 332.388800 	 344133.200890 	 562197.333580 	 756061.937717 	 0.000127 	 79063.427570 	 30400.945564
2751350.261403 	 446990.684552 	 219107.078423 	 447780.089812 	 99139.775746 	 2699.352568 	 554.450400 	 400.699764 	 7866.619304 	 1964.623682 	 1836.095718 	 418.414299 	 27.142379 	 16.373907 	 349.381500 	 342528.767537 	 566003.266191 	 760966.922815 	 0.000140 	 79063.427570 	 30400.945564
2737171.407976 	 449704.552088 	 220570.481417 	 450991.668327 	 98872.406705 	 2700.096906 	 550.100942 	 390.271250 	 7845.129922 	 1953.167749 	 1819.356713 	 415.765784 	 27.998134 	 16.867187 	 366.319051 	 340923.180408 	 569808.673330 	 765872.556110 	 0.000155 	 79063.427570 	 30400.945564
2722993.936800 	 452419.191016 	 222033.803085 	 454202.554166 	 98604.133285 	 2700.296985 	 546.055821 	 380.408300 	 7824.087019 	 1941.731438 	 1802.447363 	 413.174139 	 28.815633 	 17.334813 	 383.201655 	 339316.444666 	 573613.566661 	 770778.817156 	 0.000171 	 79063.427570 	 30400.945564
2708817.831998 	 455134.582638 	 223497.042121 	 457412.743007 	 98334.970891 	 2699.998893 	 542.303440 	 371.084622 	 7803.455972 	 1930.329135 	 1785.398380 	 410.638104 	 29.596155 	 17.777537 	 400.029566 	 337708.567333 	 577417.963639 	 775685.686570 	 0.000186 	 79063.427570 	 30400.945564
2694643.079039 	 457850.708751 	 224960.197271 	 460622.230646 	 98064.934581 	 2699.245109 	 538.832609 	 362.275153 	 7783.205035 	 1918.974379 	 1768.238597 	 408.156415 	 30.340948 	 18.196105 	 416.803039 	 336099.554758 	 581221.881619 	 780593.145948 	 0.000201 	 79063.427570 	 30400.945564
2680469.160312 	 460567.464985 	 226423.224733 	 463830.925852 	 97794.020689 	 2698.664861 	 535.737280 	 353.998470 	 7763.306583 	 1907.680159 	 1750.995171 	 405.727803 	 31.051231 	 18.591255 	 433.522331 	 334489.412663 	 585025.337805 	 785501.177817 	 0.000217 	 79063.427570 	 30400.945564
2666292.043769 	 463284.133767 	 227885.779434 	 467038.133571 	 97522.098247 	 2702.846106 	 533.819517 	 346.561709 	 7743.903782 	 1896.488648 	 1733.705726 	 403.351095 	 31.728205 	 18.963717 	 450.187772 	 332878.145610 	 588828.343619 	 790409.765706 	 0.000234 	 79063.427570 	 30400.945564
2652116.265044 	 466001.471473 	 229348.240597 	 470244.638210 	 97249.348040 	 2706.388695 	 532.108216 	 339.553832 	 7725.073914 	 1885.429446 	 1716.401513 	 401.025377 	 32.373071 	 19.314219 	 466.799895 	 331265.761380 	 592630.912859 	 795318.894220 	 0.000251 	 79063.427570 	 30400.945564
2637941.808417 	 468719.460646 	 230810.606610 	 473450.434887 	 96975.783622 	 2709.344034 	 530.597078 	 332.955470 	 7706.775313 	 1874.509997 	 1699.103570 	 398.749755 	 32.987003 	 19.643478 	 483.359263 	 329652.268725 	 596433.063357 	 800228.548776 	 0.000269 	 79063.427570 	 30400.945564
2623768.659577 	 471438.084282 	 232272.875916 	 476655.518836 	 96701.418250 	 2711.759608 	 529.279939 	 326.748136 	 7688.969582 	 1863.737287 	 1681.831584 	 396.523308 	 33.571143 	 19.952201 	 499.866426 	 328037.675600 	 600234.812787 	 805138.715539 	 0.000286 	 79063.427570 	 30400.945564
2609596.482345 	 474157.267100 	 233735.018066 	 479859.826066 	 96426.252959 	 2714.060886 	 528.221231 	 320.943048 	 7671.622301 	 1853.118042 	 1664.604029 	 394.345092 	 34.126601 	 20.241079 	 516.321927 	 326421.989211 	 604036.178626 	 810049.381388 	 0.000303 	 79063.427570 	 30400.945564
2595422.687970 	 476876.518305 	 235196.797881 	 483062.881046 	 96150.206079 	 2719.233529 	 527.961795 	 315.747618 	 7654.810735 	 1842.678717 	 1647.446421 	 392.214207 	 34.654463 	 20.510797 	 532.726348 	 324805.215675 	 607837.174461 	 814960.533953 	 0.000322 	 79063.427570 	 30400.945564
2581250.178344 	 479596.345962 	 236658.472309 	 486265.215792 	 95873.398196 	 2723.802260 	 527.849692 	 310.881331 	 7638.570746 	 1832.437419 	 1630.379890 	 390.129902 	 35.155807 	 20.762027 	 549.080392 	 323187.362901 	 611637.815359 	 819872.161672 	 0.000341 	 79063.427570 	 30400.945564
2567078.940106 	 482316.733954 	 238120.039600 	 489466.825170 	 95595.841322 	 2727.815081 	 527.881623 	 306.329774 	 7622.862331 	 1822.397436 	 1613.418566 	 388.091428 	 35.631677 	 20.995431 	 565.384775 	 321568.439166 	 615438.118959 	 824784.253603 	 0.000359 	 79063.427570 	 30400.945564
2552908.961183 	 485037.666564 	 239581.498049 	 492667.704151 	 95317.547218 	 2731.316366 	 528.054288 	 302.079178 	 7607.648559 	 1812.561832 	 1596.575599 	 386.098004 	 36.083092 	 21.211657 	 581.640197 	 319948.451974 	 619238.102713 	 829696.799377 	 0.000378 	 79063.427570 	 30400.945564
2538717.176220 	 487770.928477 	 241041.830190 	 495863.670660 	 95042.193096 	 2734.560172 	 528.405303 	 298.133309 	 7592.895878 	 1802.933545 	 1579.863260 	 384.148827 	 36.511035 	 21.411338 	 597.847346 	 318324.539757 	 623052.022088 	 834610.929497 	 0.000397 	 94509.911679 	 32689.262925
2521802.946958 	 491912.361315 	 242382.710186 	 498565.941457 	 95203.829980 	 2739.153547 	 529.292392 	 294.608286 	 7578.632572 	 1793.527921 	 1563.297721 	 382.243104 	 36.916467 	 21.595095 	 614.006922 	 316358.168473 	 628560.010230 	 839660.757374 	 0.000417 	 94509.911679 	 32689.262925
2504890.233203 	 496053.640147 	 243722.801410 	 501268.080822 	 95366.312582 	 2743.102429 	 530.376749 	 291.334590 	 7564.860067 	 1784.358229 	 1546.892254 	 380.380113 	 37.300331 	 21.763536 	 630.119686 	 314390.602424 	 634067.720810 	 844710.120617 	 0.000436 	 94509.911679 	 32689.262925
2487979.027023 	 500194.750060 	 245062.115451 	 503970.084990 	 95529.623492 	 2746.453191 	 531.652800 	 288.301516 	 7551.537907 	 1775.429424 	 1530.655862 	 378.559116 	 37.663547 	 21.917256 	 646.186394 	 312421.846557 	 639575.169694 	 849759.025720 	 0.000456 	 94509.911679 	 32689.262925
2471069.321653 	 504335.676568 	 246400.663597 	 506671.950154 	 95693.745704 	 2749.248809 	 533.115139 	 285.498832 	 7538.628647 	 1766.746090 	 1514.596853 	 376.779345 	 38.007008 	 22.056836 	 662.207782 	 310451.905005 	 645082.372654 	 854807.479324 	 0.000476 	 94509.911679 	 32689.262925
