S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
14960209.741084 	 866512.969458 	 526592.552679 	 1280920.351745 	 198284.572942 	 29849.208530 	 1699.052809 	 856.021864 	 74394.669686 	 3331.676560 	 1667.653051 	 980.059164 	 21.733850 	 6.827654 	 1276.834867 	 2279802.483979 	 1243822.784777 	 2189770.805301 	 0.001391 	 249496.923848 	 71358.801297
14915536.728730 	 873473.487176 	 529263.205818 	 1298302.293409 	 198686.299402 	 29846.616386 	 1711.874676 	 861.550468 	 74402.349384 	 3350.343503 	 1677.249173 	 980.345916 	 21.851928 	 6.865996 	 1279.791976 	 2274686.531806 	 1254975.876888 	 2200936.737365 	 0.001394 	 249496.923848 	 71358.801297
14870871.950115 	 880435.312356 	 531931.219903 	 1315680.781671 	 199089.594515 	 29841.858983 	 1724.740733 	 867.053458 	 74409.689070 	 3369.278104 	 1686.928852 	 980.629314 	 21.970746 	 6.904577 	 1282.750146 	 2269566.465694 	 1266129.229194 	 2212103.642569 	 0.001398 	 249496.923848 	 71358.801297
14826215.193079 	 887398.372131 	 534596.613128 	 1333055.788805 	 199494.460449 	 29835.285099 	 1737.665577 	 872.539944 	 74416.591235 	 3388.477227 	 1696.689200 	 980.909325 	 22.090332 	 6.943401 	 1285.709371 	 2264442.266682 	 1277282.913853 	 2223271.491162 	 0.001402 	 249496.923848 	 71358.801297
14781562.449835 	 894362.366244 	 537259.265382 	 1350426.943697 	 199900.847229 	 29831.248799 	 1750.935011 	 878.152198 	 74423.095270 	 3407.946471 	 1706.531746 	 981.185905 	 22.210713 	 6.982470 	 1288.669641 	 2259313.913873 	 1288437.000486 	 2234440.255029 	 0.001406 	 249496.923848 	 71358.801297
14736917.990819 	 901327.491813 	 539919.354727 	 1367794.619309 	 200308.815259 	 29825.108095 	 1764.230055 	 883.734950 	 74429.212610 	 3427.689178 	 1716.457011 	 981.459026 	 22.331916 	 7.021790 	 1291.630951 	 2254181.387783 	 1299591.557265 	 2245609.907441 	 0.001409 	 249496.923848 	 71358.801297
14692281.828386 	 908293.694726 	 542576.906240 	 1385158.807992 	 200718.366806 	 29816.964552 	 1777.549770 	 889.289424 	 74434.849290 	 3447.701180 	 1726.461926 	 981.728645 	 22.453968 	 7.061362 	 1294.593292 	 2249044.668443 	 1310746.651247 	 2256780.422750 	 0.001413 	 249496.923848 	 71358.801297
14647653.976523 	 915260.922612 	 545231.944668 	 1402519.502222 	 201129.503296 	 29806.913071 	 1790.893141 	 894.816732 	 74439.918062 	 3467.978340 	 1736.543543 	 981.994698 	 22.576893 	 7.101191 	 1297.556655 	 2243903.734054 	 1321902.347798 	 2267951.776500 	 0.001417 	 249496.923848 	 71358.801297
14603034.197091 	 922229.108762 	 547884.484917 	 1419876.669957 	 201542.221855 	 29795.320279 	 1804.278569 	 900.327378 	 74444.338301 	 3488.516577 	 1746.699034 	 982.257104 	 22.700718 	 7.141278 	 1300.521026 	 2238758.561124 	 1333058.710656 	 2279123.945376 	 0.001421 	 249496.923848 	 71358.801297
14558417.949868 	 929197.914043 	 550534.378932 	 1437229.858104 	 201956.459393 	 29787.124612 	 1818.047045 	 905.988907 	 74448.183464 	 3509.322259 	 1756.930755 	 982.515774 	 22.825464 	 7.181626 	 1303.486394 	 2233609.124534 	 1344215.801374 	 2290296.907452 	 0.001425 	 249496.923848 	 71358.801297
14513810.076124 	 936167.593381 	 553181.830367 	 1454579.525545 	 202372.281523 	 29777.002436 	 1831.820040 	 911.618016 	 74451.493149 	 3530.399120 	 1767.239852 	 982.770648 	 22.951158 	 7.222239 	 1306.452747 	 2228455.401341 	 1355373.680387 	 2301470.641928 	 0.001429 	 249496.923848 	 71358.801297
14469210.590701 	 943138.100433 	 555826.862524 	 1471925.664774 	 202789.686683 	 29765.044101 	 1845.597422 	 917.215986 	 74454.184860 	 3551.742014 	 1777.623221 	 983.021656 	 23.077822 	 7.263118 	 1309.420074 	 2223297.368572 	 1366532.407266 	 2312645.128774 	 0.001433 	 249496.923848 	 71358.801297
14424619.509864 	 950109.390312 	 558469.498407 	 1489268.268417 	 203208.672688 	 29751.334039 	 1859.378943 	 922.783983 	 74456.182059 	 3573.345882 	 1788.077878 	 983.268707 	 23.205480 	 7.304265 	 1312.388362 	 2218135.001653 	 1377692.040160 	 2323820.348901 	 0.001436 	 249496.923848 	 71358.801297
14380036.571228 	 957081.400907 	 561109.749800 	 1506607.299894 	 203629.232802 	 29736.260058 	 1873.186818 	 928.333973 	 74457.414150 	 3595.205785 	 1798.600967 	 983.511698 	 23.334154 	 7.345683 	 1315.357595 	 2212968.274522 	 1388852.635852 	 2334996.284114 	 0.001440 	 249496.923848 	 71358.801297
14330866.556040 	 972574.892561 	 564024.535883 	 1511118.891330 	 203682.732931 	 29724.502700 	 1887.786303 	 934.070770 	 74457.965721 	 3617.335829 	 1809.195806 	 983.750521 	 23.463864 	 7.387374 	 1318.327757 	 2207090.459244 	 1409168.552518 	 2346709.592849 	 0.001444 	 276205.091707 	 73603.537727
14281667.345101 	 988131.071680 	 566938.819698 	 1515521.554283 	 203743.630060 	 29709.363460 	 1903.097793 	 939.795987 	 74457.830806 	 3639.771314 	 1819.865132 	 983.985095 	 23.594635 	 7.429339 	 1321.298836 	 2201201.819135 	 1429570.049496 	 2358419.678151 	 0.001447 	 276205.091707 	 73603.537727
14232477.534737 	 1003678.500706 	 569850.334345 	 1519923.053834 	 203814.718630 	 29691.001728 	 1919.086479 	 945.509770 	 74456.859586 	 3662.540566 	 1830.606901 	 984.215311 	 23.726499 	 7.471581 	 1324.270815 	 2195308.261436 	 1449980.034819 	 2370122.272258 	 0.001450 	 276205.091707 	 73603.537727
14183297.146121 	 1019217.378221 	 572759.141206 	 1524323.386523 	 203895.673518 	 29669.567220 	 1935.719070 	 951.212188 	 74454.912854 	 3685.669668 	 1841.419114 	 984.441030 	 23.859487 	 7.514102 	 1327.243677 	 2189409.753822 	 1470398.322176 	 2381817.640003 	 0.001454 	 276205.091707 	 73603.537727
14134125.372739 	 1034747.832392 	 575665.265626 	 1528722.459430 	 203986.172176 	 29646.118477 	 1953.036285 	 956.936972 	 74451.862493 	 3709.182664 	 1852.299855 	 984.662082 	 23.993636 	 7.556903 	 1330.217399 	 2183506.261274 	 1490824.735572 	 2393506.034024 	 0.001457 	 276205.091707 	 73603.537727
14084947.342561 	 1050268.931558 	 578568.153038 	 1533118.671177 	 204085.703433 	 29636.811504 	 1972.286059 	 963.275632 	 74448.079057 	 3733.140466 	 1863.265275 	 984.878311 	 24.128988 	 7.599987 	 1333.191963 	 2177597.745614 	 1511259.099234 	 2405187.696143 	 0.001461 	 276205.091707 	 73603.537727
14035778.856336 	 1065781.982701 	 581468.496407 	 1537513.734595 	 204194.211467 	 29623.923845 	 1992.038132 	 969.574570 	 74443.811269 	 3757.592469 	 1874.326931 	 985.089676 	 24.265594 	 7.643357 	 1336.167360 	 2171684.178414 	 1531701.249168 	 2416862.857709 	 0.001466 	 276205.091707 	 73603.537727
13986619.926519 	 1081287.147865 	 584366.348071 	 1541907.645252 	 204311.424323 	 29607.632272 	 2012.268393 	 975.835591 	 74438.895903 	 3782.553149 	 1885.480995 	 985.296128 	 24.403507 	 7.687017 	 1339.143582 	 2165765.533864 	 1552151.038074 	 2428531.739498 	 0.001470 	 276205.091707 	 73603.537727
13937470.567928 	 1096784.581600 	 587261.758528 	 1546300.398959 	 204437.081586 	 29588.102439 	 2032.953693 	 982.060322 	 74433.181436 	 3808.035527 	 1896.723800 	 985.497581 	 24.542783 	 7.730971 	 1342.120615 	 2159841.782990 	 1572608.326582 	 2440194.552659 	 0.001474 	 276205.091707 	 73603.537727
13888330.529074 	 1112274.409921 	 590154.765118 	 1550691.961791 	 204570.929806 	 29565.787702 	 2054.097225 	 988.261618 	 74426.527660 	 3834.051275 	 1908.051845 	 985.693916 	 24.683477 	 7.775222 	 1345.098446 	 2153912.893885 	 1593072.982775 	 2451851.499245 	 0.001478 	 276205.091707 	 73603.537727
13839195.006758 	 1127756.382570 	 593045.208525 	 1555081.791796 	 204712.658747 	 29546.037247 	 2076.125191 	 994.640579 	 74418.963509 	 3860.624372 	 1919.467853 	 985.884994 	 24.825648 	 7.819773 	 1348.077056 	 2147978.831687 	 1613544.880626 	 2463502.773068 	 0.001483 	 276205.091707 	 73603.537727
13790069.128794 	 1143231.038500 	 595933.349868 	 1559470.455432 	 204862.114152 	 29523.191783 	 2098.526203 	 1000.977651 	 74410.485075 	 3887.774179 	 1930.973114 	 986.070698 	 24.969354 	 7.864627 	 1351.056431 	 2142039.562939 	 1634023.901278 	 2475148.559923 	 0.001487 	 276205.091707 	 73603.537727
13740952.912950 	 1158698.506061 	 598819.232885 	 1563857.948815 	 205019.075827 	 29497.398866 	 2121.281908 	 1007.274546 	 74400.960955 	 3915.507285 	 1942.563828 	 986.250887 	 25.114658 	 7.909787 	 1354.036554 	 2136095.053422 	 1654509.933092 	 2486789.037676 	 0.001491 	 276205.091707 	 73603.537727
13691846.378915 	 1174158.908077 	 601702.899859 	 1568244.268283 	 205183.332370 	 29468.796803 	 2144.374640 	 1013.532811 	 74390.269419 	 3943.829256 	 1954.236354 	 986.425393 	 25.261619 	 7.955255 	 1357.017403 	 2130145.266387 	 1675002.870244 	 2498424.376912 	 0.001496 	 276205.091707 	 73603.537727
13642749.256370 	 1189612.336721 	 604584.378759 	 1572629.376771 	 205354.676333 	 29437.840245 	 2167.817177 	 1019.766754 	 74378.298184 	 3972.744729 	 1965.987210 	 986.594023 	 25.410298 	 8.001035 	 1359.998958 	 2124190.162738 	 1695502.612377 	 2510054.741318 	 0.001500 	 276205.091707 	 73603.537727
13593656.328403 	 1205058.442054 	 607463.475277 	 1577012.667522 	 205532.833674 	 29410.323731 	 2192.117416 	 1026.204028 	 74365.116669 	 4002.273375 	 1977.819950 	 986.756577 	 25.560756 	 8.047127 	 1362.981192 	 2118229.700926 	 1716009.062917 	 2521680.288407 	 0.001504 	 276205.091707 	 73603.537727
13544573.169569 	 1220497.811169 	 610340.472161 	 1581394.776184 	 205717.700152 	 29380.042346 	 2216.684129 	 1032.595587 	 74350.755945 	 4032.430026 	 1989.736479 	 986.912883 	 25.713055 	 8.093534 	 1365.964086 	 2112263.841686 	 1736522.131366 	 2533301.169642 	 0.001509 	 276205.091707 	 73603.537727
13495499.800636 	 1235930.547221 	 613215.406262 	 1585775.699254 	 205909.095230 	 29347.124368 	 2241.503712 	 1038.943192 	 74335.105714 	 4063.215098 	 2001.732920 	 987.062754 	 25.867259 	 8.140259 	 1368.947616 	 2106292.545634 	 1757041.732577 	 2544917.530294 	 0.001513 	 276205.091707 	 73603.537727
13446436.244008 	 1251356.749225 	 616088.313273 	 1590155.433434 	 206106.845176 	 29311.690038 	 2266.563017 	 1045.248443 	 74318.064008 	 4094.628337 	 2013.805554 	 987.205984 	 26.023429 	 8.187303 	 1371.931757 	 2100315.771271 	 1777567.785718 	 2556529.510027 	 0.001518 	 276205.091707 	 73603.537727
13397381.736889 	 1266776.437894 	 618959.191440 	 1594533.882058 	 206310.770633 	 29274.731320 	 2291.935695 	 1051.549080 	 74299.537743 	 4126.668961 	 2025.950857 	 987.342345 	 26.181625 	 8.234668 	 1374.916480 	 2094333.475138 	 1798100.214000 	 2568137.243174 	 0.001522 	 276205.091707 	 73603.537727
13348322.176219 	 1282188.355447 	 621827.417091 	 1598909.356677 	 206520.492528 	 29251.701332 	 2319.129092 	 1058.482784 	 74279.909831 	 4159.381837 	 2038.184841 	 987.471632 	 26.341909 	 8.282355 	 1377.901760 	 2088345.611121 	 1818638.943370 	 2579740.860174 	 0.001527 	 276205.091707 	 73603.537727
13299272.554644 	 1297593.993870 	 624693.710191 	 1603283.627418 	 206736.085269 	 29225.602727 	 2346.462246 	 1065.347425 	 74259.444822 	 4192.799709 	 2050.518656 	 987.593757 	 26.504349 	 8.330368 	 1380.887581 	 2082352.143032 	 1839183.906832 	 2591340.487102 	 0.001531 	 276205.091707 	 73603.537727
13250232.886153 	 1312993.436248 	 627558.101629 	 1607656.690010 	 206957.399054 	 29196.586071 	 2373.928311 	 1072.146196 	 74238.011165 	 4226.915368 	 2062.946987 	 987.708631 	 26.669014 	 8.378711 	 1383.873929 	 2076353.037881 	 1859735.040215 	 2602936.244427 	 0.001535 	 276205.091707 	 73603.537727
13201203.186924 	 1328386.762542 	 630420.621392 	 1612028.540441 	 207184.289442 	 29164.792236 	 2401.520525 	 1078.882038 	 74215.487128 	 4261.721406 	 2075.464774 	 987.816136 	 26.835970 	 8.427386 	 1386.860784 	 2070348.260134 	 1880292.282537 	 2614528.248206 	 0.001540 	 276205.091707 	 73603.537727
13152183.187983 	 1343774.020410 	 633281.284774 	 1616399.139678 	 207416.612582 	 29130.675106 	 2429.266032 	 1085.571461 	 74191.760537 	 4297.210274 	 2088.067217 	 987.916127 	 27.005279 	 8.476396 	 1389.848127 	 2064337.771906 	 1900855.575824 	 2626116.610288 	 0.001544 	 276205.091707 	 73603.537727
