S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 h 	 f1 	 f2 (first line is initial values + initially vaccianted)
550143.112416 	 58238.238802 	 1099393.624860 	 1593.825835 	 -564.005704 	 364.775454 	 38.130752 	 726.853289 	 880.105238 	 92.054851 	 1753.655126 	 36.623026 	 2.424991 	 29.188080 	 3799.964840 	 86160.691227 	 73732.078738 	 3773578.658176 	 0.000211 	 0.000000 	 0.000000
550124.695477 	 58236.289182 	 1099356.820865 	 1593.772480 	 -563.986823 	 364.893723 	 38.143115 	 727.088953 	 880.847718 	 92.131364 	 1755.135521 	 36.662969 	 2.427557 	 29.219955 	 3802.648564 	 86176.820433 	 73733.822714 	 3773612.566231 	 0.000211 	 0.000000 	 0.000000
550106.179246 	 58234.329051 	 1099319.818445 	 1593.718836 	 -563.967840 	 365.103216 	 38.165014 	 727.506390 	 881.583778 	 92.207227 	 1756.603104 	 36.702643 	 2.430107 	 29.251616 	 3805.334817 	 86192.963327 	 73735.568140 	 3773646.502882 	 0.000212 	 0.000000 	 0.000000
550087.680328 	 58232.370753 	 1099282.850623 	 1593.665243 	 -563.948875 	 365.285560 	 38.184075 	 727.869729 	 882.314949 	 92.282600 	 1758.060927 	 36.742050 	 2.432641 	 29.283063 	 3808.023583 	 86209.119813 	 73737.315009 	 3773680.467928 	 0.000212 	 0.000000 	 0.000000
550069.198549 	 58230.414269 	 1099245.917051 	 1593.611699 	 -563.929927 	 365.442249 	 38.200454 	 728.181949 	 883.040022 	 92.357357 	 1759.506582 	 36.781192 	 2.435158 	 29.314298 	 3810.714842 	 86225.289791 	 73739.063308 	 3773714.461157 	 0.000212 	 0.000000 	 0.000000
550050.733756 	 58228.459583 	 1099209.017424 	 1593.558204 	 -563.910997 	 365.574685 	 38.214298 	 728.445841 	 883.757882 	 92.431381 	 1760.937848 	 36.820067 	 2.437659 	 29.345320 	 3813.408576 	 86241.473137 	 73740.813026 	 3773748.482312 	 0.000213 	 0.000000 	 0.000000
550032.279771 	 58226.506041 	 1099172.139396 	 1593.504741 	 -563.892078 	 365.690233 	 38.226376 	 728.676083 	 884.467513 	 92.504564 	 1762.352699 	 36.858673 	 2.440144 	 29.376126 	 3816.104762 	 86257.669712 	 73742.564146 	 3773782.531096 	 0.000213 	 0.000000 	 0.000000
550013.727690 	 58224.542114 	 1099135.065333 	 1593.450994 	 -563.873059 	 365.895971 	 38.247882 	 729.086038 	 885.171211 	 92.577147 	 1763.755710 	 36.897008 	 2.442612 	 29.406716 	 3818.803379 	 86273.879378 	 73744.316656 	 3773816.607218 	 0.000214 	 0.000000 	 0.000000
549995.192257 	 58222.579951 	 1099098.024542 	 1593.397294 	 -563.854056 	 366.075393 	 38.266638 	 729.443554 	 885.870495 	 92.649288 	 1765.149913 	 36.935075 	 2.445064 	 29.437092 	 3821.504410 	 86290.102048 	 73746.070545 	 3773850.710497 	 0.000214 	 0.000000 	 0.000000
549976.673295 	 58220.619530 	 1099061.016664 	 1593.343643 	 -563.835071 	 366.229956 	 38.282795 	 729.751538 	 886.564188 	 92.720863 	 1766.532958 	 36.972876 	 2.447499 	 29.467255 	 3824.207839 	 86306.337629 	 73747.825805 	 3773884.840738 	 0.000215 	 0.000000 	 0.000000
549958.170648 	 58218.660837 	 1099024.041391 	 1593.290039 	 -563.816102 	 366.361026 	 38.296496 	 730.012707 	 887.251204 	 92.791759 	 1767.902681 	 37.010410 	 2.449918 	 29.497204 	 3826.913645 	 86322.586008 	 73749.582423 	 3773918.997705 	 0.000215 	 0.000000 	 0.000000
549939.678230 	 58216.703227 	 1098987.086559 	 1593.236464 	 -563.797143 	 366.475839 	 38.308497 	 730.241485 	 887.930552 	 92.861871 	 1769.257110 	 37.047677 	 2.452321 	 29.526940 	 3829.621809 	 86338.847055 	 73751.340386 	 3773953.181121 	 0.000216 	 0.000000 	 0.000000
549921.088836 	 58214.735350 	 1098949.937932 	 1593.182608 	 -563.778086 	 366.679784 	 38.329816 	 730.647867 	 888.604501 	 92.931437 	 1770.600766 	 37.084674 	 2.454707 	 29.556460 	 3832.332309 	 86355.120641 	 73753.099680 	 3773987.390716 	 0.000216 	 0.000000 	 0.000000
549902.515408 	 58212.769164 	 1098912.821211 	 1593.128799 	 -563.759044 	 366.858168 	 38.348463 	 731.003316 	 889.274556 	 93.000614 	 1771.936649 	 37.121406 	 2.457077 	 29.585768 	 3835.045130 	 86371.406689 	 73754.860297 	 3774021.626329 	 0.000217 	 0.000000 	 0.000000
549883.957766 	 58210.804649 	 1098875.736037 	 1593.075036 	 -563.740019 	 367.012414 	 38.364587 	 731.310667 	 889.939565 	 93.069280 	 1773.262462 	 37.157874 	 2.459430 	 29.614865 	 3837.760256 	 86387.705116 	 73756.622228 	 3774055.887787 	 0.000217 	 0.000000 	 0.000000
549865.415755 	 58208.841789 	 1098838.682098 	 1593.021317 	 -563.721010 	 367.143851 	 38.378326 	 731.572569 	 890.598466 	 93.137325 	 1774.576091 	 37.194079 	 2.461767 	 29.643752 	 3840.477670 	 86404.015818 	 73758.385464 	 3774090.174872 	 0.000218 	 0.000000 	 0.000000
549846.883380 	 58206.879949 	 1098801.647416 	 1592.967627 	 -563.702010 	 367.259593 	 38.390425 	 731.803197 	 891.250290 	 93.204646 	 1775.875604 	 37.230021 	 2.464088 	 29.672429 	 3843.197350 	 86420.338675 	 73760.149990 	 3774124.487332 	 0.000218 	 0.000000 	 0.000000
