S0 	 S1 	 S2 	 V1 	 V2 	 E0 	 E1 	 E2 	 I0 	 I1 	 I2 	 ICU0 	 ICU1 	 ICU2 	 D 	 R0 	 R1 	 R2 	 f1 	 f2 (first line is initial values + initially vaccianted)
6558205.826889 	 25556.769953 	 12347.082784 	 24680.020137 	 6711.996908 	 6560.276622 	 51.129679 	 49.403926 	 16061.366901 	 125.179560 	 120.954439 	 931.973899 	 0.000000 	 0.000000 	 0.000000 	 734740.398408 	 31283.211554 	 42574.408342 	 143514.223842 	 70525.333870
6558205.826889 	 25556.769953 	 12347.082784 	 24680.020137 	 6711.996908 	 6560.276622 	 51.129679 	 49.403926 	 16061.366901 	 125.179560 	 120.954439 	 931.973899 	 0.000000 	 0.000000 	 0.000000 	 734740.398408 	 31283.211554 	 42574.408342 	 5090.426459 	 1957.337070
6557002.262748 	 25731.409689 	 12442.197256 	 24890.949809 	 6696.356320 	 6521.097467 	 50.015888 	 47.523174 	 16068.403139 	 125.210388 	 120.960371 	 928.761943 	 0.085123 	 0.052016 	 8.281499 	 734954.075987 	 31524.440880 	 42887.916303 	 5090.426459 	 1957.337070
6555798.693085 	 25906.124944 	 12537.307354 	 25101.826075 	 6680.632720 	 6483.886619 	 48.963692 	 45.738394 	 16073.409811 	 125.187043 	 120.875505 	 925.627034 	 0.168377 	 0.102871 	 16.552702 	 735167.763783 	 31765.631967 	 43201.508024 	 5090.426459 	 1957.337070
6554595.157314 	 26080.914265 	 12632.413148 	 25312.649082 	 6664.827750 	 6448.509517 	 47.969900 	 44.044834 	 16076.521164 	 125.113569 	 120.706269 	 922.565369 	 0.249769 	 0.152553 	 24.813317 	 735381.426613 	 32006.785384 	 43515.180184 	 5090.426459 	 1957.337070
6553391.692213 	 26255.776235 	 12727.514709 	 25523.418967 	 6648.943007 	 6414.840732 	 47.031487 	 42.437978 	 16077.862352 	 124.993772 	 120.458738 	 919.573369 	 0.329306 	 0.201054 	 33.063073 	 735595.031649 	 32247.901733 	 43828.929625 	 5090.426459 	 1957.337070
6552185.947951 	 26430.699855 	 12822.607436 	 25734.126511 	 6632.977630 	 6385.153876 	 46.157600 	 40.918191 	 16077.553046 	 124.831255 	 120.138652 	 916.647665 	 0.406998 	 0.248367 	 41.301726 	 735808.548255 	 32488.981641 	 44142.753344 	 5090.426459 	 1957.337070
6550935.043233 	 26605.508994 	 12917.606674 	 25944.604942 	 6616.890120 	 6401.135378 	 45.556191 	 39.563215 	 16076.980589 	 124.635831 	 119.753924 	 913.785571 	 0.482861 	 0.294488 	 49.529178 	 736021.955917 	 32730.024390 	 44456.648507 	 5090.426459 	 1957.337070
6549684.279798 	 26780.383462 	 13012.600411 	 26155.033412 	 6600.728144 	 6416.253637 	 44.991851 	 38.278987 	 16077.188734 	 124.415464 	 119.311528 	 910.986188 	 0.556914 	 0.339417 	 57.745786 	 736235.264107 	 32971.029684 	 44770.612473 	 5090.426459 	 1957.337070
6548433.646386 	 26955.321806 	 13107.588626 	 26365.411880 	 6584.493101 	 6430.561775 	 44.462827 	 37.062078 	 16078.120627 	 124.172440 	 118.816023 	 908.248946 	 0.629183 	 0.383157 	 65.951989 	 736448.487974 	 33211.998442 	 45084.642738 	 5090.426459 	 1957.337070
6547183.132572 	 27130.322615 	 13202.571300 	 26575.740304 	 6568.186351 	 6444.109506 	 43.967446 	 35.909224 	 16079.723079 	 123.908912 	 118.271711 	 905.573230 	 0.699691 	 0.425712 	 74.148208 	 736661.641628 	 33452.931589 	 45398.736921 	 5090.426459 	 1957.337070
6545929.065343 	 27305.369228 	 13297.540973 	 26786.003676 	 6551.805557 	 6460.612533 	 43.523010 	 34.824739 	 16081.955513 	 123.626961 	 117.682671 	 902.958380 	 0.768464 	 0.467088 	 82.334848 	 736874.738209 	 33693.830047 	 45712.892759 	 5090.426459 	 1957.337070
6544642.124546 	 27480.336683 	 13392.437487 	 26996.083419 	 6535.323029 	 6508.481412 	 43.274587 	 33.863333 	 16085.828495 	 123.333953 	 117.054874 	 900.404132 	 0.835529 	 0.507292 	 90.512412 	 737087.797081 	 33934.693618 	 46027.108117 	 5090.426459 	 1957.337070
6543355.240606 	 27655.359987 	 13487.327249 	 27206.115062 	 6518.773257 	 6554.016411 	 43.047344 	 32.954179 	 16091.935606 	 123.035010 	 116.393243 	 897.911403 	 0.900919 	 0.546336 	 98.681720 	 737300.858066 	 34175.522592 	 46341.381008 	 5090.426459 	 1957.337070
6542068.367907 	 27830.437704 	 13582.210163 	 27416.098409 	 6502.157437 	 6597.376037 	 42.840484 	 32.094821 	 16100.121054 	 122.731278 	 115.700971 	 895.481157 	 0.964667 	 0.584230 	 106.843614 	 737513.962433 	 34416.318083 	 46655.709550 	 5090.426459 	 1957.337070
6540781.464020 	 28005.568433 	 13677.086135 	 27626.033269 	 6485.476737 	 6638.707957 	 42.653234 	 31.282922 	 16110.239707 	 122.423841 	 114.981074 	 893.114175 	 1.026807 	 0.620988 	 114.998897 	 737727.148659 	 34657.081195 	 46970.091950 	 5090.426459 	 1957.337070
6539491.792512 	 28180.739190 	 13771.949396 	 27835.907995 	 6468.729631 	 6680.851427 	 42.499101 	 30.521913 	 16122.163121 	 122.113760 	 114.236404 	 890.811073 	 1.087370 	 0.656623 	 123.148336 	 737940.452619 	 34897.813021 	 47284.526506 	 5090.426459 	 1957.337070
6538177.728397 	 28355.854620 	 13866.753958 	 28045.631552 	 6451.896141 	 6744.831064 	 42.487952 	 29.853693 	 16136.543869 	 121.806119 	 113.471275 	 888.572627 	 1.146393 	 0.691150 	 131.292750 	 738153.913014 	 35138.513814 	 47599.011612 	 5090.426459 	 1957.337070
6536863.476691 	 28531.017087 	 13961.550423 	 28255.307523 	 6435.001526 	 6805.932028 	 42.488375 	 29.224341 	 16153.734490 	 121.504336 	 112.689209 	 886.400369 	 1.203910 	 0.724586 	 139.433165 	 738367.581986 	 35379.184179 	 47913.545776 	 5090.426459 	 1957.337070
6535548.973996 	 28706.225192 	 14056.338641 	 28464.935607 	 6418.046820 	 6864.356863 	 42.500152 	 28.632103 	 16173.541931 	 121.208864 	 111.892422 	 884.295760 	 1.259961 	 0.756947 	 147.570607 	 738581.511236 	 35619.825316 	 48228.127582 	 5090.426459 	 1957.337070
6534234.161283 	 28881.477575 	 14151.118469 	 28674.515512 	 6401.033038 	 6920.293974 	 42.523056 	 28.075303 	 16195.786634 	 120.920135 	 111.082999 	 882.260028 	 1.314582 	 0.788251 	 155.706053 	 738795.749012 	 35860.438409 	 48542.755685 	 5090.426459 	 1957.337070
6532917.099233 	 29056.764533 	 14245.885659 	 28884.038642 	 6383.959330 	 6975.806566 	 42.567052 	 27.556440 	 16220.306312 	 120.638584 	 110.262917 	 880.294188 	 1.367808 	 0.818517 	 163.840437 	 739010.340353 	 36101.024623 	 48857.428806 	 5090.426459 	 1957.337070
