t 	 H 	 Rt 	 N 	 N_obs 	 Rt_TTI_corrected
69.600000 	 0.001597 	 1.108507 	 17282.608039 	 17421.240252 	 1.475934
69.800000 	 0.001600 	 1.108507 	 17287.522313 	 17421.240252 	 1.475934
70.000000 	 0.001604 	 1.122668 	 17292.580434 	 17421.240252 	 1.490953
70.200000 	 0.001609 	 1.122668 	 17306.340682 	 17322.880667 	 1.491425
70.400000 	 0.001613 	 1.122668 	 17318.714969 	 17322.880667 	 1.491425
70.600000 	 0.001617 	 1.122668 	 17329.793200 	 17322.880667 	 1.491425
70.800000 	 0.001622 	 1.122668 	 17339.659217 	 17322.880667 	 1.491425
71.000000 	 0.001626 	 1.135465 	 17349.382769 	 17322.880667 	 1.505000
71.200000 	 0.001630 	 1.135465 	 17366.699142 	 17289.037614 	 1.505163
71.400000 	 0.001634 	 1.135465 	 17382.554619 	 17289.037614 	 1.505163
71.600000 	 0.001638 	 1.135465 	 17397.044171 	 17289.037614 	 1.505163
71.800000 	 0.001642 	 1.135465 	 17410.256348 	 17289.037614 	 1.505163
72.000000 	 0.001646 	 1.147012 	 17423.165420 	 17289.037614 	 1.517413
72.200000 	 0.001649 	 1.147012 	 17442.739725 	 17300.890924 	 1.517355
72.400000 	 0.001653 	 1.147012 	 17460.848473 	 17300.890924 	 1.517355
72.600000 	 0.001657 	 1.147012 	 17477.586994 	 17300.890924 	 1.517355
72.800000 	 0.001660 	 1.147012 	 17493.044163 	 17300.890924 	 1.517355
73.000000 	 0.001664 	 1.157415 	 17508.103956 	 17300.890924 	 1.528391
73.200000 	 0.001667 	 1.157415 	 17529.035470 	 17344.278809 	 1.528180
73.400000 	 0.001671 	 1.157415 	 17548.541876 	 17344.278809 	 1.528180
73.600000 	 0.001674 	 1.157415 	 17566.715830 	 17344.278809 	 1.528180
73.800000 	 0.001677 	 1.157415 	 17583.643701 	 17344.278809 	 1.528180
74.000000 	 0.001681 	 1.166780 	 17600.125668 	 17344.278809 	 1.538114
74.200000 	 0.001684 	 1.166780 	 17621.799573 	 17408.930963 	 1.537799
74.400000 	 0.001687 	 1.166780 	 17642.116144 	 17408.930963 	 1.537799
74.600000 	 0.001690 	 1.166780 	 17661.163511 	 17408.930963 	 1.537799
74.800000 	 0.001693 	 1.166780 	 17679.023819 	 17408.930963 	 1.537799
75.000000 	 0.001696 	 1.175211 	 17696.420494 	 17408.930963 	 1.546741
75.200000 	 0.001699 	 1.175211 	 17718.425368 	 17487.688520 	 1.546356
75.400000 	 0.001702 	 1.175211 	 17739.155658 	 17487.688520 	 1.546356
75.600000 	 0.001705 	 1.175211 	 17758.693948 	 17487.688520 	 1.546356
75.800000 	 0.001707 	 1.175211 	 17777.117204 	 17487.688520 	 1.546356
76.000000 	 0.001710 	 1.182793 	 17795.078337 	 17487.688520 	 1.554397
76.200000 	 0.001713 	 1.182793 	 17817.137274 	 17575.566616 	 1.553966
76.400000 	 0.001716 	 1.182793 	 17838.011371 	 17575.566616 	 1.553966
76.600000 	 0.001718 	 1.182793 	 17857.777178 	 17575.566616 	 1.553966
76.800000 	 0.001721 	 1.182793 	 17876.506033 	 17575.566616 	 1.553966
77.000000 	 0.001724 	 1.189602 	 17894.786068 	 17575.566616 	 1.561186
77.200000 	 0.001727 	 1.189602 	 17916.695728 	 17669.140834 	 1.560727
77.400000 	 0.001729 	 1.189602 	 17937.484754 	 17669.140834 	 1.560727
77.600000 	 0.001732 	 1.189602 	 17957.224807 	 17669.140834 	 1.560727
77.800000 	 0.001734 	 1.189602 	 17975.982659 	 17669.140834 	 1.560727
78.000000 	 0.001737 	 1.195706 	 17994.288156 	 17669.140834 	 1.567199
78.200000 	 0.001739 	 1.195706 	 18015.814901 	 17766.059570 	 1.566722
78.400000 	 0.001742 	 1.195706 	 18036.316561 	 17766.059570 	 1.566722
78.600000 	 0.001744 	 1.195706 	 18055.858330 	 17766.059570 	 1.566722
78.800000 	 0.001747 	 1.195706 	 18074.500948 	 17766.059570 	 1.566722
79.000000 	 0.001750 	 1.201169 	 18092.719573 	 17766.059570 	 1.572513
79.200000 	 0.001752 	 1.201169 	 18113.803363 	 17864.648287 	 1.572027
79.400000 	 0.001754 	 1.201169 	 18133.952458 	 17864.648287 	 1.572027
79.600000 	 0.001757 	 1.201169 	 18153.225924 	 17864.648287 	 1.572027
79.800000 	 0.001759 	 1.201169 	 18171.678785 	 17864.648287 	 1.572027
80.000000 	 0.001762 	 1.206048 	 18189.736429 	 17864.648287 	 1.577199
80.200000 	 0.001764 	 1.206048 	 18210.339544 	 17963.553303 	 1.576710
80.400000 	 0.001766 	 1.206048 	 18230.092432 	 17963.553303 	 1.576710
80.600000 	 0.001769 	 1.206048 	 18249.048420 	 17963.553303 	 1.576710
80.800000 	 0.001771 	 1.206048 	 18267.257186 	 17963.553303 	 1.576710
81.000000 	 0.001774 	 1.210407 	 18285.099503 	 17963.553303 	 1.581329
81.200000 	 0.001776 	 1.210407 	 18305.205098 	 18061.863665 	 1.580843
81.400000 	 0.001778 	 1.210407 	 18324.538413 	 18061.863665 	 1.580843
81.600000 	 0.001780 	 1.210407 	 18343.147473 	 18061.863665 	 1.580843
81.800000 	 0.001783 	 1.210407 	 18361.077010 	 18061.863665 	 1.580843
82.000000 	 0.001785 	 1.214304 	 18378.668202 	 18061.863665 	 1.584973
82.200000 	 0.001787 	 1.214304 	 18398.276014 	 18159.028518 	 1.584492
82.400000 	 0.001790 	 1.214304 	 18417.182660 	 18159.028518 	 1.584492
82.600000 	 0.001792 	 1.214304 	 18435.431317 	 18159.028518 	 1.584492
82.800000 	 0.001794 	 1.214304 	 18453.062200 	 18159.028518 	 1.584492
83.000000 	 0.001796 	 1.217791 	 18470.381036 	 18159.028518 	 1.588185
83.200000 	 0.001799 	 1.217791 	 18489.497354 	 18254.691723 	 1.587711
83.400000 	 0.001801 	 1.217791 	 18507.977001 	 18254.691723 	 1.587711
83.600000 	 0.001803 	 1.217791 	 18525.858747 	 18254.691723 	 1.587711
83.800000 	 0.001805 	 1.217791 	 18543.178705 	 18254.691723 	 1.587711
84.000000 	 0.001808 	 1.220908 	 18560.210775 	 18254.691723 	 1.591013
84.200000 	 0.001810 	 1.220908 	 18578.828089 	 18348.660910 	 1.590547
84.400000 	 0.001812 	 1.220908 	 18596.837043 	 18348.660910 	 1.590547
84.600000 	 0.001814 	 1.220908 	 18614.273799 	 18348.660910 	 1.590547
84.800000 	 0.001816 	 1.220908 	 18631.172034 	 18348.660910 	 1.590547
85.000000 	 0.001819 	 1.223694 	 18647.778257 	 18348.660910 	 1.593498
85.200000 	 0.001821 	 1.223694 	 18665.785504 	 18440.834384 	 1.593040
85.400000 	 0.001823 	 1.223694 	 18683.242840 	 18440.834384 	 1.593040
85.600000 	 0.001825 	 1.223694 	 18700.182410 	 18440.834384 	 1.593040
85.800000 	 0.001827 	 1.223694 	 18716.634154 	 18440.834384 	 1.593040
86.000000 	 0.001829 	 1.226184 	 18732.818571 	 18440.834384 	 1.595677
86.200000 	 0.001831 	 1.226184 	 18750.251311 	 18531.100766 	 1.595228
86.400000 	 0.001833 	 1.226184 	 18767.185500 	 18531.100766 	 1.595228
86.600000 	 0.001836 	 1.226184 	 18783.649750 	 18531.100766 	 1.595228
86.800000 	 0.001838 	 1.226184 	 18799.670704 	 18531.100766 	 1.595228
87.000000 	 0.001840 	 1.228411 	 18815.445711 	 18531.100766 	 1.597585
87.200000 	 0.001842 	 1.228411 	 18832.332250 	 18619.177811 	 1.597147
87.400000 	 0.001844 	 1.228411 	 18848.765462 	 18619.177811 	 1.597147
87.600000 	 0.001846 	 1.228411 	 18864.770840 	 18619.177811 	 1.597147
87.800000 	 0.001848 	 1.228411 	 18880.372121 	 18619.177811 	 1.597147
88.000000 	 0.001850 	 1.230414 	 18895.746972 	 18619.177811 	 1.599268
88.200000 	 0.001852 	 1.230414 	 18912.119091 	 18704.904827 	 1.598841
88.400000 	 0.001854 	 1.230414 	 18928.077339 	 18704.904827 	 1.598841
88.600000 	 0.001856 	 1.230414 	 18943.644478 	 18704.904827 	 1.598841
88.800000 	 0.001858 	 1.230414 	 18958.841705 	 18704.904827 	 1.598841
89.000000 	 0.001861 	 1.232236 	 18973.830547 	 18704.904827 	 1.600770
89.200000 	 0.001863 	 1.232236 	 18989.726015 	 18788.268477 	 1.600355
89.400000 	 0.001865 	 1.232236 	 19005.241519 	 18788.268477 	 1.600355
89.600000 	 0.001867 	 1.232236 	 19020.397470 	 18788.268477 	 1.600355
89.800000 	 0.001869 	 1.232236 	 19035.212872 	 18788.268477 	 1.600355
90.000000 	 0.001871 	 1.233904 	 19049.835521 	 18788.268477 	 1.602121
90.200000 	 0.001873 	 1.233904 	 19065.288098 	 18869.300160 	 1.601717
90.400000 	 0.001875 	 1.233904 	 19080.389752 	 18869.300160 	 1.601717
90.600000 	 0.001877 	 1.233904 	 19095.158873 	 18869.300160 	 1.601717
90.800000 	 0.001879 	 1.233904 	 19109.612584 	 18869.300160 	 1.601717
91.000000 	 0.001881 	 1.235439 	 19123.886766 	 18869.300160 	 1.603341
91.200000 	 0.001882 	 1.235439 	 19138.910592 	 18948.098916 	 1.602948
91.400000 	 0.001884 	 1.235439 	 19153.588596 	 18948.098916 	 1.602948
91.600000 	 0.001886 	 1.235439 	 19167.938325 	 18948.098916 	 1.602948
91.800000 	 0.001888 	 1.235439 	 19181.976114 	 18948.098916 	 1.602948
92.000000 	 0.001890 	 1.236858 	 19195.828296 	 18948.098916 	 1.604450
92.200000 	 0.001892 	 1.236858 	 19210.368452 	 19024.786865 	 1.604067
92.400000 	 0.001894 	 1.236858 	 19224.588046 	 19024.786865 	 1.604067
92.600000 	 0.001896 	 1.236858 	 19238.502857 	 19024.786865 	 1.604067
92.800000 	 0.001898 	 1.236858 	 19252.127571 	 19024.786865 	 1.604067
93.000000 	 0.001900 	 1.238176 	 19265.579233 	 19024.786865 	 1.605461
93.200000 	 0.001902 	 1.238176 	 19279.670018 	 19099.439657 	 1.605088
93.400000 	 0.001904 	 1.238176 	 19293.461358 	 19099.439657 	 1.605088
93.600000 	 0.001906 	 1.238176 	 19306.967545 	 19099.439657 	 1.605088
93.800000 	 0.001908 	 1.238176 	 19320.201883 	 19099.439657 	 1.605088
94.000000 	 0.001910 	 1.236952 	 19333.080556 	 19099.439657 	 1.603794
94.200000 	 0.001911 	 1.236952 	 19344.871098 	 19171.988596 	 1.603432
94.400000 	 0.001913 	 1.236952 	 19356.468731 	 19171.988596 	 1.603432
94.600000 	 0.001915 	 1.236952 	 19367.880404 	 19171.988596 	 1.603432
94.800000 	 0.001917 	 1.236952 	 19379.112578 	 19171.988596 	 1.603432
95.000000 	 0.001918 	 1.236385 	 19390.126585 	 19171.988596 	 1.602832
95.200000 	 0.001920 	 1.236385 	 19400.582474 	 19242.422020 	 1.602481
95.400000 	 0.001922 	 1.236385 	 19410.896254 	 19242.422020 	 1.602481
95.600000 	 0.001923 	 1.236385 	 19421.071351 	 19242.422020 	 1.602481
95.800000 	 0.001925 	 1.236385 	 19431.110951 	 19242.422020 	 1.602481
96.000000 	 0.001927 	 1.236367 	 19441.016554 	 19242.422020 	 1.602462
96.200000 	 0.001928 	 1.236367 	 19450.779633 	 19308.589322 	 1.602132
96.400000 	 0.001930 	 1.236367 	 19460.416146 	 19308.589322 	 1.602132
96.600000 	 0.001931 	 1.236367 	 19469.928418 	 19308.589322 	 1.602132
96.800000 	 0.001933 	 1.236367 	 19479.318606 	 19308.589322 	 1.602132
97.000000 	 0.001935 	 1.236784 	 19488.621758 	 19308.589322 	 1.602573
97.200000 	 0.001936 	 1.236784 	 19498.095273 	 19368.245487 	 1.602276
97.400000 	 0.001938 	 1.236784 	 19507.437054 	 19368.245487 	 1.602276
97.600000 	 0.001939 	 1.236784 	 19516.649742 	 19368.245487 	 1.602276
97.800000 	 0.001941 	 1.236784 	 19525.735790 	 19368.245487 	 1.602276
98.000000 	 0.001942 	 1.237541 	 19534.757406 	 19368.245487 	 1.603076
98.200000 	 0.001944 	 1.237541 	 19544.160684 	 19422.194508 	 1.602807
98.400000 	 0.001945 	 1.237541 	 19553.384667 	 19422.194508 	 1.602807
98.600000 	 0.001947 	 1.237541 	 19562.434495 	 19422.194508 	 1.602807
98.800000 	 0.001948 	 1.237541 	 19571.314948 	 19422.194508 	 1.602807
99.000000 	 0.001950 	 1.238559 	 19580.111205 	 19422.194508 	 1.603883
99.200000 	 0.001951 	 1.238559 	 19589.451748 	 19472.063682 	 1.603634
99.400000 	 0.001952 	 1.238559 	 19598.598040 	 19472.063682 	 1.603634
99.600000 	 0.001954 	 1.238559 	 19607.556199 	 19472.063682 	 1.603634
99.800000 	 0.001955 	 1.238559 	 19616.331914 	 19472.063682 	 1.603634
100.000000 	 0.001957 	 1.239774 	 19625.027004 	 19472.063682 	 1.604919
100.200000 	 0.001958 	 1.239774 	 19634.392845 	 19519.386835 	 1.604683
100.400000 	 0.001959 	 1.239774 	 19643.546434 	 19519.386835 	 1.604683
100.600000 	 0.001961 	 1.239774 	 19652.495074 	 19519.386835 	 1.604683
100.800000 	 0.001962 	 1.239774 	 19661.245562 	 19519.386835 	 1.604683
101.000000 	 0.001964 	 1.241141 	 19669.912938 	 19519.386835 	 1.606128
101.200000 	 0.001965 	 1.241141 	 19679.343802 	 19565.342568 	 1.605898
101.400000 	 0.001967 	 1.241141 	 19688.543944 	 19565.342568 	 1.605898
101.600000 	 0.001968 	 1.241141 	 19697.521885 	 19565.342568 	 1.605898
101.800000 	 0.001970 	 1.241141 	 19706.285559 	 19565.342568 	 1.605898
102.000000 	 0.001971 	 1.242666 	 19714.963798 	 19565.342568 	 1.607510
102.200000 	 0.001973 	 1.242666 	 19724.502629 	 19610.632284 	 1.607284
102.400000 	 0.001974 	 1.242666 	 19733.791688 	 19610.632284 	 1.607284
102.600000 	 0.001976 	 1.242666 	 19742.840760 	 19610.632284 	 1.607284
102.800000 	 0.001977 	 1.242666 	 19751.658951 	 19610.632284 	 1.607284
103.000000 	 0.001979 	 1.244370 	 19760.390590 	 19610.632284 	 1.609085
103.200000 	 0.001981 	 1.244370 	 19770.094060 	 19655.708841 	 1.608860
103.400000 	 0.001982 	 1.244370 	 19779.527536 	 19655.708841 	 1.608860
103.600000 	 0.001984 	 1.244370 	 19788.702144 	 19655.708841 	 1.608860
103.800000 	 0.001985 	 1.244370 	 19797.628242 	 19655.708841 	 1.608860
104.000000 	 0.001987 	 1.246230 	 19806.463919 	 19655.708841 	 1.610826
104.200000 	 0.001989 	 1.246230 	 19816.366052 	 19700.845499 	 1.610600
104.400000 	 0.001990 	 1.246230 	 19825.977980 	 19700.845499 	 1.610600
104.600000 	 0.001992 	 1.246230 	 19835.312170 	 19700.845499 	 1.610600
104.800000 	 0.001994 	 1.246230 	 19844.380229 	 19700.845499 	 1.610600
105.000000 	 0.001995 	 1.248214 	 19853.351397 	 19700.845499 	 1.612696
105.200000 	 0.001997 	 1.248214 	 19863.437101 	 19746.298204 	 1.612469
105.400000 	 0.001999 	 1.248214 	 19873.174689 	 19746.298204 	 1.612469
105.600000 	 0.002000 	 1.248214 	 19882.579622 	 19746.298204 	 1.612469
105.800000 	 0.002002 	 1.248214 	 19891.666302 	 19746.298204 	 1.612469
106.000000 	 0.002004 	 1.250291 	 19900.614181 	 19746.298204 	 1.614664
106.200000 	 0.002005 	 1.250291 	 19910.719551 	 19792.299723 	 1.614433
106.400000 	 0.002007 	 1.250291 	 19920.467343 	 19792.299723 	 1.614433
106.600000 	 0.002009 	 1.250291 	 19929.873652 	 19792.299723 	 1.614433
106.800000 	 0.002010 	 1.250291 	 19938.953471 	 19792.299723 	 1.614433
107.000000 	 0.002012 	 1.252433 	 19947.892139 	 19792.299723 	 1.616697
107.200000 	 0.002014 	 1.252433 	 19958.027795 	 19838.936815 	 1.616463
107.400000 	 0.002016 	 1.252433 	 19967.796653 	 19838.936815 	 1.616463
107.600000 	 0.002017 	 1.252433 	 19977.215408 	 19838.936815 	 1.616463
107.800000 	 0.002019 	 1.252433 	 19986.299611 	 19838.936815 	 1.616463
108.000000 	 0.002021 	 1.254623 	 19995.239038 	 19838.936815 	 1.618777
108.200000 	 0.002023 	 1.254623 	 20005.402592 	 19885.957347 	 1.618541
108.400000 	 0.002024 	 1.254623 	 20015.190907 	 19885.957347 	 1.618541
108.600000 	 0.002026 	 1.254623 	 20024.621219 	 19885.957347 	 1.618541
108.800000 	 0.002028 	 1.254623 	 20033.709582 	 19885.957347 	 1.618541
109.000000 	 0.002030 	 1.256905 	 20042.653764 	 19885.957347 	 1.620953
109.200000 	 0.002031 	 1.256905 	 20052.881266 	 19933.172668 	 1.620716
109.400000 	 0.002033 	 1.256905 	 20062.723944 	 19933.172668 	 1.620716
109.600000 	 0.002035 	 1.256905 	 20072.199652 	 19933.172668 	 1.620716
109.800000 	 0.002037 	 1.256905 	 20081.325018 	 19933.172668 	 1.620716
110.000000 	 0.002039 	 1.259340 	 20090.310679 	 19933.172668 	 1.623288
110.200000 	 0.002040 	 1.259340 	 20100.679996 	 19980.512109 	 1.623051
110.400000 	 0.002042 	 1.259340 	 20110.651865 	 19980.512109 	 1.623051
110.600000 	 0.002044 	 1.259340 	 20120.244961 	 19980.512109 	 1.623051
110.800000 	 0.002046 	 1.259340 	 20129.476680 	 19980.512109 	 1.623051
111.000000 	 0.002048 	 1.261918 	 20138.569875 	 19980.512109 	 1.625773
111.200000 	 0.002049 	 1.261918 	 20149.137530 	 20027.961664 	 1.625534
111.400000 	 0.002051 	 1.261918 	 20159.293356 	 20027.961664 	 1.625534
111.600000 	 0.002053 	 1.261918 	 20169.056969 	 20027.961664 	 1.625534
111.800000 	 0.002055 	 1.261918 	 20178.446641 	 20027.961664 	 1.625534
112.000000 	 0.002057 	 1.264606 	 20187.695055 	 20027.961664 	 1.628375
112.200000 	 0.002059 	 1.264606 	 20198.456001 	 20075.676657 	 1.628134
112.400000 	 0.002061 	 1.264606 	 20208.744679 	 20075.676657 	 1.628134
112.600000 	 0.002062 	 1.264606 	 20218.583785 	 20075.676657 	 1.628134
112.800000 	 0.002064 	 1.264606 	 20227.994460 	 20075.676657 	 1.628134
113.000000 	 0.002066 	 1.267376 	 20237.218640 	 20075.676657 	 1.631060
113.200000 	 0.002068 	 1.267376 	 20247.993069 	 20123.905031 	 1.630817
113.400000 	 0.002070 	 1.267376 	 20258.291037 	 20123.905031 	 1.630817
113.600000 	 0.002072 	 1.267376 	 20268.135481 	 20123.905031 	 1.630817
113.800000 	 0.002074 	 1.267376 	 20277.547767 	 20123.905031 	 1.630817
114.000000 	 0.002076 	 1.270195 	 20286.774129 	 20123.905031 	 1.633795
114.200000 	 0.002078 	 1.270195 	 20297.583110 	 20172.777117 	 1.633548
114.400000 	 0.002079 	 1.270195 	 20307.910583 	 20172.777117 	 1.633548
114.600000 	 0.002081 	 1.270195 	 20317.779784 	 20172.777117 	 1.633548
114.800000 	 0.002083 	 1.270195 	 20327.212356 	 20172.777117 	 1.633548
115.000000 	 0.002085 	 1.273047 	 20336.457419 	 20172.777117 	 1.636560
115.200000 	 0.002087 	 1.273047 	 20347.304050 	 20222.043231 	 1.636311
115.400000 	 0.002089 	 1.273047 	 20357.664203 	 20222.043231 	 1.636311
115.600000 	 0.002091 	 1.273047 	 20367.561406 	 20222.043231 	 1.636311
115.800000 	 0.002093 	 1.273047 	 20377.017576 	 20222.043231 	 1.636311
116.000000 	 0.002095 	 1.275974 	 20386.288178 	 20222.043231 	 1.639402
116.200000 	 0.002097 	 1.275974 	 20397.209622 	 20271.531016 	 1.639152
116.400000 	 0.002099 	 1.275974 	 20407.638061 	 20271.531016 	 1.639152
116.600000 	 0.002101 	 1.275974 	 20417.597423 	 20271.531016 	 1.639152
116.800000 	 0.002103 	 1.275974 	 20427.109995 	 20271.531016 	 1.639152
117.000000 	 0.002105 	 1.279034 	 20436.442348 	 20271.531016 	 1.642384
117.200000 	 0.002107 	 1.279034 	 20447.514393 	 20321.195552 	 1.642133
117.400000 	 0.002109 	 1.279034 	 20458.083645 	 20321.195552 	 1.642133
117.600000 	 0.002111 	 1.279034 	 20468.174655 	 20321.195552 	 1.642133
117.800000 	 0.002113 	 1.279034 	 20477.810287 	 20321.195552 	 1.642133
118.000000 	 0.002115 	 1.282220 	 20487.267793 	 20321.195552 	 1.645496
118.200000 	 0.002117 	 1.282220 	 20498.546000 	 20371.036262 	 1.645244
118.400000 	 0.002119 	 1.282220 	 20509.309623 	 20371.036262 	 1.645244
118.600000 	 0.002121 	 1.282220 	 20519.583968 	 20371.036262 	 1.645244
118.800000 	 0.002123 	 1.282220 	 20529.392606 	 20371.036262 	 1.645244
119.000000 	 0.002125 	 1.285505 	 20539.021427 	 20371.036262 	 1.648712
119.200000 	 0.002127 	 1.285505 	 20550.492418 	 20421.215525 	 1.648458
119.400000 	 0.002129 	 1.285505 	 20561.368729 	 20421.215525 	 1.648458
119.600000 	 0.002132 	 1.285505 	 20571.679602 	 20421.215525 	 1.648458
119.800000 	 0.002134 	 1.285505 	 20581.452270 	 20421.215525 	 1.648458
120.000000 	 0.002136 	 1.288862 	 20590.981809 	 20421.215525 	 1.652002
120.200000 	 0.002138 	 1.288862 	 20602.377066 	 20471.979056 	 1.651745
120.400000 	 0.002140 	 1.288862 	 20613.179735 	 20471.979056 	 1.651745
120.600000 	 0.002142 	 1.288862 	 20623.418855 	 20471.979056 	 1.651745
120.800000 	 0.002144 	 1.288862 	 20633.121475 	 20471.979056 	 1.651745
121.000000 	 0.002146 	 1.292264 	 20642.586066 	 20471.979056 	 1.655336
121.200000 	 0.002148 	 1.292264 	 20653.948926 	 20523.414113 	 1.655075
121.400000 	 0.002151 	 1.292264 	 20664.718749 	 20523.414113 	 1.655075
121.600000 	 0.002153 	 1.292264 	 20674.924548 	 20523.414113 	 1.655075
121.800000 	 0.002155 	 1.292264 	 20684.593347 	 20523.414113 	 1.655075
122.000000 	 0.002157 	 1.295696 	 20694.025904 	 20523.414113 	 1.658697
122.200000 	 0.002159 	 1.295696 	 20705.376338 	 20575.085228 	 1.658434
122.400000 	 0.002161 	 1.295696 	 20716.132091 	 20575.085228 	 1.658434
122.600000 	 0.002164 	 1.295696 	 20726.322232 	 20575.085228 	 1.658434
122.800000 	 0.002166 	 1.295696 	 20735.973834 	 20575.085228 	 1.658434
123.000000 	 0.002168 	 1.299205 	 20745.393926 	 20575.085228 	 1.662138
123.200000 	 0.002170 	 1.299205 	 20756.784781 	 20626.712836 	 1.661875
123.400000 	 0.002172 	 1.299205 	 20767.576650 	 20626.712836 	 1.661875
123.600000 	 0.002175 	 1.299205 	 20777.798840 	 20626.712836 	 1.661875
123.800000 	 0.002177 	 1.299205 	 20787.478645 	 20626.712836 	 1.661875
124.000000 	 0.002179 	 1.302857 	 20796.934682 	 20626.712836 	 1.665730
124.200000 	 0.002181 	 1.302857 	 20808.457415 	 20678.252604 	 1.665467
124.400000 	 0.002184 	 1.302857 	 20819.372594 	 20678.252604 	 1.665467
124.600000 	 0.002186 	 1.302857 	 20829.710051 	 20678.252604 	 1.665467
124.800000 	 0.002188 	 1.302857 	 20839.497573 	 20678.252604 	 1.665467
125.000000 	 0.002190 	 1.306645 	 20849.065085 	 20678.252604 	 1.669464
125.200000 	 0.002193 	 1.306645 	 20860.787355 	 20729.732041 	 1.669202
125.400000 	 0.002195 	 1.306645 	 20871.890756 	 20729.732041 	 1.669202
125.600000 	 0.002197 	 1.306645 	 20882.405836 	 20729.732041 	 1.669202
125.800000 	 0.002200 	 1.306645 	 20892.361048 	 20729.732041 	 1.669202
126.000000 	 0.002202 	 1.310542 	 20902.095563 	 20729.732041 	 1.673314
126.200000 	 0.002204 	 1.310542 	 20914.013395 	 20781.377065 	 1.673050
126.400000 	 0.002207 	 1.310542 	 20925.235671 	 20781.377065 	 1.673050
126.600000 	 0.002209 	 1.310542 	 20935.796668 	 20781.377065 	 1.673050
126.800000 	 0.002211 	 1.310542 	 20945.728311 	 20781.377065 	 1.673050
127.000000 	 0.002214 	 1.314520 	 20955.379329 	 20781.377065 	 1.677246
127.200000 	 0.002216 	 1.314520 	 20967.243531 	 20833.500120 	 1.676980
127.400000 	 0.002218 	 1.314520 	 20978.413079 	 20833.500120 	 1.676980
127.600000 	 0.002221 	 1.314520 	 20988.922118 	 20833.500120 	 1.676980
127.800000 	 0.002223 	 1.314520 	 20998.802451 	 20833.500120 	 1.676980
128.000000 	 0.002225 	 1.318549 	 21008.406699 	 20833.500120 	 1.681231
128.200000 	 0.002228 	 1.318549 	 21020.259557 	 20886.249069 	 1.680961
128.400000 	 0.002230 	 1.318549 	 21031.416213 	 20886.249069 	 1.680961
128.600000 	 0.002233 	 1.318549 	 21041.910846 	 20886.249069 	 1.680961
128.800000 	 0.002235 	 1.318549 	 21051.775292 	 20886.249069 	 1.680961
129.000000 	 0.002237 	 1.322615 	 21061.364888 	 20886.249069 	 1.685249
129.200000 	 0.002240 	 1.322615 	 21073.225120 	 20939.257824 	 1.684978
129.400000 	 0.002242 	 1.322615 	 21084.386496 	 20939.257824 	 1.684978
129.600000 	 0.002245 	 1.322615 	 21094.883305 	 20939.257824 	 1.684978
129.800000 	 0.002247 	 1.322615 	 21104.747485 	 20939.257824 	 1.684978
130.000000 	 0.002250 	 1.326767 	 21114.341237 	 20939.257824 	 1.689358
130.200000 	 0.002252 	 1.326767 	 21126.262447 	 20992.290677 	 1.689085
130.400000 	 0.002255 	 1.326767 	 21137.479469 	 20992.290677 	 1.689085
130.600000 	 0.002257 	 1.326767 	 21148.026884 	 20992.290677 	 1.689085
130.800000 	 0.002260 	 1.326767 	 21157.936904 	 20992.290677 	 1.689085
131.000000 	 0.002262 	 1.331075 	 21167.584310 	 20992.290677 	 1.693630
131.200000 	 0.002265 	 1.331075 	 21179.662514 	 21045.319412 	 1.693357
131.400000 	 0.002267 	 1.331075 	 21191.026728 	 21045.319412 	 1.693357
131.600000 	 0.002270 	 1.331075 	 21201.712131 	 21045.319412 	 1.693357
131.800000 	 0.002272 	 1.331075 	 21211.751491 	 21045.319412 	 1.693357
132.000000 	 0.002275 	 1.335535 	 21221.532000 	 21045.319412 	 1.698061
132.200000 	 0.002277 	 1.335535 	 21233.839482 	 21098.379231 	 1.697788
132.400000 	 0.002280 	 1.335535 	 21245.420235 	 21098.379231 	 1.697788
132.600000 	 0.002283 	 1.335535 	 21256.310236 	 21098.379231 	 1.697788
132.800000 	 0.002285 	 1.335535 	 21266.542995 	 21098.379231 	 1.697788
133.000000 	 0.002288 	 1.340119 	 21276.516012 	 21098.379231 	 1.702621
133.200000 	 0.002290 	 1.340119 	 21289.049422 	 21151.703297 	 1.702346
133.400000 	 0.002293 	 1.340119 	 21300.772831 	 21151.703297 	 1.702346
133.600000 	 0.002296 	 1.340119 	 21311.726269 	 21151.703297 	 1.702346
133.800000 	 0.002298 	 1.340119 	 21321.947017 	 21151.703297 	 1.702346
134.000000 	 0.002301 	 1.344796 	 21331.843319 	 21151.703297 	 1.707279
134.200000 	 0.002304 	 1.344796 	 21344.335030 	 21205.617835 	 1.707000
134.400000 	 0.002306 	 1.344796 	 21356.017030 	 21205.617835 	 1.707000
134.600000 	 0.002309 	 1.344796 	 21366.929236 	 21205.617835 	 1.707000
134.800000 	 0.002312 	 1.344796 	 21377.108825 	 21205.617835 	 1.707000
135.000000 	 0.002314 	 1.349539 	 21386.968755 	 21205.617835 	 1.712001
135.200000 	 0.002317 	 1.349539 	 21399.465991 	 21260.277665 	 1.711718
135.400000 	 0.002320 	 1.349539 	 21411.151064 	 21260.277665 	 1.711718
135.600000 	 0.002322 	 1.349539 	 21422.063965 	 21260.277665 	 1.711718
135.800000 	 0.002325 	 1.349539 	 21432.241938 	 21260.277665 	 1.711718
